Customer ID,Order ID,Product ID in Orders,Ordered by Customer ID,Times Reordered by Same Customer,Brand Name,Product Name,Weight
19652,1931,202219117,11931,0,Dettol,Antiseptic Liquid 250 ml + Laundry Sanitizer- Spring Blossom 480 ml,Combo 2 Items
19653,1931,202213270,11931,17,Dettol,Antiseptic Liquid 1 L + Laundry Sanitizer- Spring Blossom 480 ml,Combo 2 Items
19654,1931,202225930,11931,34,Dettol,Antiseptic Liquid 250 ml + Laundry Sanitizer- Fresh Linen 480 ml,Combo 2 Items
19655,1931,202227742,11931,36,Dettol,Antiseptic Liquid 550 ml + Laundry Sanitizer- Fresh Linen 480 ml,Combo 2 Items
19656,1932,202219301,11932,2,Dettol,Antiseptic Liquid 1 L + Laundry Sanitizer- Fresh Linen 480 ml,Combo 2 Items
19657,1932,202221224,11932,36,Dabur,Chyawanprash - 2X Immunity,950 g  
19658,1932,202218471,11932,43,Eno ,Fruit Salt - Regular,100 g Jar 
19659,1932,202219942,11932,36,Octus,"Surgical Face Mask 3-Layer- Disposable, Anti-Dust & Anti-Pollution, With Earloop",5x10 pcs Multipack 
19660,1932,202228142,11932,35,Savlon,Antiseptic - Disinfectant Liquid,1 L  
19661,1933,202215360,11933,35,Tulips,Cotton Buds,100 pcs Pouch
19662,1933,202226431,11933,40,Eno ,Fruit Salt - Lemon Flavor,5 g 
19663,1933,202225694,11933,14,Bella,Cotton Buds,200 pcs Box 
19664,1933,202214481,11933,51,Eno ,Fruit Salt - Lemon,30 g ( Pack of 6 )
19665,1933,202222871,11933,8,SHAMROCK,Surgical/Disposable Face Mask - 3 Ply,5x5 pcs Multipack 
19666,1934,202225300,11934,16,Mirabelle,"Disposable Face Mask - Melt Blown, 3 Ply",5 pcs 
19667,1934,202223165,11934,28,Durex,Condoms - Air,3x10's pack Multipack 
19668,1934,202223980,11934,1,Verage,N95 Face Mask - With 6 layers & Inbuilt Nose Pin,23 X 16 cm (Pack of 5)
19669,1934,202217073,11934,33,Dabur,Hajmola Anardana - Digestive Tablets,120 pcs 
19670,1934,202220474,11934,10,Dabur,Hajmola Imli - Digestive Tablets,120 pcs 
19671,1935,202218292,11935,26,Vicks,"Vapo Rub - With Menthol, Camphor & Eucalyptus Oil, Provides Relief From Cold",50 ml Bottle 
19672,1935,202225533,11935,33,Vicks,Cough Drops - Ginger,2 g Pack of 20 
19673,1935,202213507,11935,15,SHAMROCK,N95 Face Mask - White,2 pcs 
19674,1935,202218677,11935,35,Fairkraft Creations,"Washable Face Mask - 3 Layer Protection, Reversible",24cm x 12 cm (Pack of 3)
19675,1935,202221375,11935,13,Dabur,"Chyawanprash - 2X Immunity, 1 Kg + Vedic Suraksha Green Tea, 25 Tea Bags",Combo 2 Items
19676,1936,202226992,11936,33,Savlon,"Mask - Ear Loop Model, BIS Certified, FFP2 S",4 pcs 
19677,1936,202213322,11936,28,Swastik,Castor Oil,400 ml  
19678,1936,202228131,11936,45,Vedic Rhythm,"Castor Oil - For Skin, Body & Hair, Moisturising & Conditioning",500 ml  
19679,1936,202218486,11936,32,Vedic Rhythm,"Neem Oil - For Skin & Body, Heals Acne & Scars",100 ml  
19680,1936,202229020,11936,39,Vedic Rhythm,"Mahua Seed Oil - Multipurpose, For Skin & Body, Reduces Acne & Blemishes",500 ml  
19681,1937,202227995,11937,49,Vedic Rhythm,"Karanja Seed Oil - Multipurpose Oil For Hair & Body, Antimicrobial Properties",200 ml  
19682,1937,202218194,11937,11,Eno ,Fruit Salt - Lemon,100 g Jar
19683,1937,202220647,11937,1,Prabhat,Absorbent Cotton Wool,30 g 
19684,1937,202219608,11937,49,Dabur,Badam Tail - 100% Pure Almond Oil,100 ml  
19685,1937,202226178,11937,22,Dabur,Sat Isabgol - Effective Relief From Constipation,200 g  
19686,1938,202220888,11938,3,Bella,Cotton Buds,100 pcs Box
19687,1938,202229030,11938,0,Dabur,Chyawanprakash - Sugar Free,900 g Jar 
19688,1938,202225694,11938,8,Bella,Double Side Cotton Pads,80 pcs (Get 30% Extra) 
19689,1938,202214481,11938,29,Kelloggs,Corn Flakes With Real Almond & Honey,1 Kg  
19690,1938,202222871,11938,13,Kelloggs,Corn Flakes,875 g 
19691,1939,202225300,11939,12,Kelloggs,Corn Flakes,250 g  
19692,1939,202223165,11939,33,Kelloggs,Special K,290 g  
19693,1939,202223980,11939,40,Kelloggs,Corn Flakes With Real Strawberry Puree,300 g  
19694,1939,202217073,11939,2,Kelloggs,Honey Crunch Corn Flakes,630 g  
19695,1939,202220474,11939,36,BB Royal,Corn Flakes Classic,2x475 g Multipack 
19696,1940,202218292,11940,23,Kelloggs,All Bran Wheat Flakes,425 g Carton
19697,1940,202225533,11940,9,BB Royal,"100% Pure Honey, 250 g + Corn Flakes Classic, 475 g",Combo 2 Items
19698,1940,202213507,11940,44,BB Royal,"100% Pure Honey, 1 kg + Corn Flakes Classic, 475 g",Combo 2 Items
19699,1940,202218677,11940,25,GoodDiet,"Multi Millet Muesli - With Fruits, Nuts & Berries",6x30 g Multipack 
19700,1940,202221375,11940,41,GoodDiet,Quinoa Muesli - With Nuts & Seeds,6x30 g Multipack 
19701,1941,202226992,11941,24,Kelloggs,Corn Flakes,70 g 
19702,1941,202213322,11941,38,GoodDiet,Multi Millet Flakes - With Fruits & Nuts,6x30 g Multipack 
19703,1941,202228131,11941,38,Bagrrys,Corn Flakes Plus - Original & Healthier,800 g 10% Extra 
19704,1941,202218486,11941,6,Timios,"Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy",5x30 g Multipack 
19705,1941,202229020,11941,27,Timios,"Snacks - Rings, Tomato & Cheese, 2+ Years, 100% Natural & Healthy",30 g  
19706,1942,202227995,11942,19,GoodDiet,"Quinoa Cereal - With Fruits & Nuts, Banana Flavour",6x30 g Multipack 
19707,1942,202218194,11942,48,Lawrence Mills,Cornflakes,500 g 
19708,1942,202220647,11942,48,Timios,"Snacks - Puffs, Spinach & Lime, 2+ Years, 100% Natural & Healthy",10x30 g Multipack 
19709,1942,202219608,11942,31,BB Royal,Cornflakes With Real Almond & Honey,2x650 g (Multipack) 
19710,1942,202226178,11942,0,Nestle NesPlus,Breakfast Cereal - Crunchy Flakes With Corn & Oats,475 g Box 
19711,1943,202220888,11943,8,Slurrp Farm,Mighty Puff - Choco Ragi,8x20 g Multipack 
19712,1943,202229030,11943,5,Timios,"Snacks - Stars, Banana & Honey, 2+ Years, 100% Natural & Healthy",10x30 g Multipack 
19713,1943,202225694,11943,4,Timios,"Breakfast Cereals - Crunchies, 100% Natural & Healthy",300 g  
19714,1943,202214481,11943,0,Health Sutra,Poha/Flakes - Yellow Jowar,250 g 
19715,1943,202222871,11943,50,True Elements,Wheat Flakes With Honey & Almonds,750 g 
19716,1944,202225300,11944,27,Health Sutra,Flakes - Bajra,250 g 
19717,1944,202223165,11944,20,Bagrrys,Corn Flakes Plus - With Real Honey,300 g 
19718,1944,202223980,11944,47,Bagrrys,Crunch - Almond and Raisins,500 g Carton
19719,1944,202217073,11944,44,Health Sutra,Ragi Flakes With Almonds & Honey,425 g 
19720,1944,202220474,11944,4,PRISTINE,Beginnings - Organic Ragi Flakes,150 g 
19721,1945,202218292,11945,33,Health Sutra,Jowar Flakes With Almonds & Honey,425 g 
19722,1945,202225533,11945,8,Zerobeli,Corn Flakes - Strawberry,300 g 
19723,1945,202213507,11945,30,Zerobeli,Corn Flakes,330 g 
19724,1945,202218677,11945,20,Lawrence Mills,Flakes - Choco Crunch,375 g 
19725,1945,202221375,11945,22,NUTRIWISH,Quinoa - Gluten-Free,250 g 
19726,1946,202226992,11946,30,Nutty Yogi,Muesli - Crunchy Caramel Coconut Surprise,250 g 
19727,1946,202213322,11946,44,Nutty Yogi,Ultimate Seeds & Berries Muesli,300 g 
19728,1946,202228131,11946,29,Nutty Yogi,Muesli - Quinoa & Almond Delight,300 g 
19729,1946,202218486,11946,19,NUTRIWISH,"Quinoa - Flakes, Gluten-Free",250 g 
19730,1946,202229020,11946,3,Yoga bar,Wholegrain Breakfast Muesli - Dried Fruits + Nuts + Seeds,700 g  
19731,1947,202227995,11947,13,Yoga bar,"Super Muesli - 0% Added Sugar, 82% Almonds, Seeds, Whole Grains",700 g  
19732,1947,202218194,11947,10,Yoga bar,Wholegrain Breakfast Muesli - Dark Chocolate + Cranberry,700 g  
19733,1947,202220647,11947,5,Nutty Yogi,Muesli - Buckwheat Groats & Millets,250 g 
19734,1947,202219608,11947,24,Again,"Milk Drink - Almonds, Cashews, Dates",2x200 ml Multipack 
19735,1947,202226178,11947,35,Again,"Milk Drink - Strawberry, Chocolate, Jaggery",2x200 ml Multipack 
19736,1948,202220888,11948,19,Parachute ,Pure Coconut Oil,600 ml Bottle 
19737,1948,202229030,11948,30,Indulekha,Bringha Oil,100 ml  
19738,1948,202218171,11948,32,Parachute ,Pure Coconut Oil,1 L Pet Jar
19739,1948,202227718,11948,29,Parachute ,Advansed Gold Coconut Hair Oil,400 ml 
19740,1948,202220596,11948,12,Bajaj,"Almond Drops Hair Oil - 6X Vitamin E, Reduces Hair Fall",500 ml  
19741,1949,202217244,11949,34,Indulekha,Indulekha Bringha Oil 100 ml + Indulekha Bringha Hair Cleanser 200 ml,Combo 2 Items
19742,1949,202224312,11949,24,Parachute ,Combo Pack - Advansed Aloe Vera Enriched Coconut Hair Oil,2 pcs (250 ml+ 75 ml)
19743,1949,202222843,11949,25,Parachute ,Advansed Ayurvedic Coconut Hair Oil,300 ml Bottle 
19744,1949,202224384,11949,20,Parachute ,Advansed Aloe Vera Enriched Coconut Hair Oil,250 ml  
19745,1949,202223742,11949,52,Hamdard,Almond Oil - Roghan Badam Shirin,50 ml Carton 
19746,1950,202228753,11950,11,Navratna,"Ayurvedic Hair Oil - Cool, Enriched With Bhringraj, Amla, Bhrami, For Head & Body Ache, Fatigue",200 ml  
19747,1950,202218827,11950,14,Dabur Amla,"Hair Oil - For Strong, Long & Thick Hair",450 ml  
19748,1950,202213114,11950,19,TRESemme,Keratin Smooth - Shampoo 580 ml + Conditioner 340 ml + Hair Serum 50 ml,Combo 3 Items
19749,1950,202216524,11950,41,bb Combo,Loreal Paris Ecellence Creme-Natural Dark Brown+Livon Dry & Unruly Hair Serum,Combo 2 Items
19750,1950,202218171,11950,44,Loreal Paris,Total Repair 5 Shampoo 640ml+Serum 40ml+Conditioner 175ml,Combo 3 Items
19751,1951,202227718,11951,22,Livon Serum,Hair Serum,20 ml 
19752,1951,202220596,11951,15,Livon Serum,Serum for Dry & Rough Hair,100 ml  
19753,1951,202217244,11951,27,Dabur,Anmol Gold Pure Coconut Oil,500 ml 
19754,1951,202224312,11951,31,Avon,Naturals Hair Oil,200 ml 
19755,1951,202222843,11951,21,Lever Ayush,Ayurvedic Bhringaraj Hair Oil,100 ml  
19756,1952,202224384,11952,24,Lumiere,Organic Brahmi Hair Oil,100 ml 
19757,1952,202223742,11952,47,Loreal Paris,L'Oreal Paris Total Repair 5 Serum,80 ml  
19758,1952,202228753,11952,41,Parachute ,Advansed Ayurvedic Hot Oil,90 ml Bottle 
19759,1952,202218827,11952,20,BIOTIQUE,Therapeutic Hair Oil - Bio Bhringraj,120 ml Carton 
19760,1952,202213114,11952,52,Hair & Care,"Hair Oil - Triple Blend, Damage Repair",500 ml  
19761,1953,202216524,11953,20,Parachute ,Pure Coconut Oil,600 ml Easy Jar
19762,1953,202213341,11953,25,Bajaj,Hair Oil - Brahmi Amla Ayurvedic,300 ml  
19763,1953,202219117,11953,34,Indulekha,Neemraj Oil,50 ml  
19764,1953,202213270,11953,34,Matrix,Biolage Smoothproof 6-In-1 Deep Smoothing Serum,100 ml 
19765,1953,202225930,11953,45,Parachute ,Coconut Oil - 100 % Pure,100 ml Pouch
19766,1954,202227742,11954,49,Dabur Vatika,Vatika Enriched Coconut Hair Oil,300 ml 
19767,1954,202219301,11954,12,bb Combo,Biotique Color Treatment Shampoo+Livon Dry & Unruly Hair Serum,Combo 2 Items
19768,1954,202221224,11954,21,Livon Serum,Shake & Spray Serum,100 ml 
19769,1954,202218471,11954,51,Aswini,Hair Oil,100 ml Bottle
19770,1954,202219942,11954,36,Dabur Vatika,Vatika - Enriched Coconut with Hibiscus Hair Oil,150 ml 
19771,1955,202228142,11955,35,Streax,Hair Serum With Walnut Oil,100 ml  
19772,1955,202215360,11955,32,Akshara Herbals,Akshara Castor Oil,100 ml 
19773,1955,202226431,11955,11,Loreal Paris,Elseve Extraordinary Oil Serum,30 ml Bottle
19774,1955,202213341,11955,1,Parachute ,Advansed Ayurvedic Warming Coconut Hot Hair Oil,400 ml 
19775,1955,202219117,11955,13,Dabur Vatika,Vatika - Enriched Coconut with Hibiscus Hair Oil,300 ml 
19776,1956,202213270,11956,39,Parachute ,Advansed Jasmine Non Sticky Coconut Hair Oil,400 ml (Get 90 ml Free)
19777,1956,202225930,11956,0,Clinic Plus,Hair Oil - Daily Care Nourishing,200 ml  
19778,1956,202227742,11956,38,Clear,Hair Oil - Active Care Anti Dandruff,150 ml 
19779,1956,202219301,11956,16,Nihar,Naturals Hair Oil - Jasmine,400 ml 
19780,1956,202221224,11956,13,Chandrika ,Bathing Soap - Ayurvedic 70 gm (Pack of 5) + Ayurvedic Hair Oil 95 ml,Combo 2 Items
19781,1957,202218471,11957,52,Dabur Vatika,Enriched Coconut Hair Oil - With 7 Ayurvedic Herbs,450 ml 
19782,1957,202219942,11957,29,Emami 7 Oils,"Hair Oil - Light & Non Sticky, Stronger Hair",500 ml  
19783,1957,202228142,11957,29,moha,Anti Dandruff Oil - Gentle & Natural,100 ml  
19784,1957,202215360,11957,43,Hallimane,2-In-1 Idli Dosa Batter,1 kg 
19785,1957,202226431,11957,1,iD Fresho,Idly Dosa Batter,1 kg  
19786,1958,202218171,11958,0,iD Fresho,"Idly Dosa Batter, 1 Kg + Whole Wheat Parota, 350 g",Combo 2 Items
19787,1958,202227718,11958,11,iD Fresho,"Idly Dosa Batter, 1 Kg + Malabar Parota, 350 g",Combo 2 Items
19788,1958,202220596,11958,25,bb Combo,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",Combo 2 Items
19789,1958,202217244,11958,22,Dabur,Hommade - Coconut Milk,3x200 ml Multipack 
19790,1958,202224312,11958,8,MTR,Breakfast Mix - Rava Idli,1 kg Pouch 
19791,1959,202222843,11959,19,iD Fresho,Malabar Parota/Paratha,350 g Pouch 
19792,1959,202224384,11959,27,Lijjat,Papad - Punjabi Masala,250 g Pouch 
19793,1959,202223742,11959,22,iD Fresho,"Whole Wheat Parota, 350 g + Malabar Parota, 350 g",Combo 2 Items
19794,1959,202228753,11959,42,Knorr,Instant Tomato Chatpata Cup-A-Soup,14 g  
19795,1959,202218827,11959,48,MTR,3 Minute Breakfast - Poha,3x60 g Multipack 
19796,1960,202213114,11960,12,MTR,Ready Mix - Gulab Jamun,500 g Pouch 
19797,1960,202216524,11960,41,Ambika,Appalam - No 3,225 g Pouch 
19798,1960,202218171,11960,34,Dabur,Hommade - Tomato Puree,3x200 g Multipack 
19799,1960,202227718,11960,15,Hersheys ,Chocolate Syrup,200 g  
19800,1960,202220596,11960,2,Knorr,Instant Sweet Corn Cup-A-Soup,10 g  
19801,1961,202217244,11961,29,Lijjat,Papad - Jeera,200 g Pouch
19802,1961,202224312,11961,20,HappyChef,Vanilla Essence,30 ml 
19803,1961,202222843,11961,44,Betty Crocker,Pancake Mix - Original,500 g Carton 
19804,1961,202224384,11961,3,Batter Box,"Dosa Batter - Bajra, Healthy Breakfast Option",1 Kg 
19805,1961,202223742,11961,21,iD,Wheat Chapati,350 g 
19806,1962,202228753,11962,34,Batter Box,"Dosa Batter - Brown Rice , Instant Healthy Breakfast Mix",750 g 
19807,1962,202218827,11962,37,Batter Box,"Dosa Batter - Jowar, Instant Healthy Breakfast Option",1 Kg 
19808,1962,202213114,11962,41,Ching'S Secret,Tomato Soup + Schezwan Fried Rice Masala,Combo 2 Items
19809,1962,202216524,11962,7,Rishta,Multi Grain Idli Dosa Batter,800 g Pouch
19810,1962,202213341,11962,12,MTR,3 Minute Vegetable Upma,2x60 g Multipack 
19811,1963,202219117,11963,46,HappyChef,Dry Yeast,25 g 
19812,1963,202213270,11963,37,Anil,Happala,150 g Pouch 
19813,1963,202225930,11963,13,Asal,Idly Dosa Batter - Mildly Salted,2 Kg 
19814,1963,202227742,11963,36,Knorr,Cup-A-Soup - Manchow Veg,10x12 g Multipack 
19815,1963,202219301,11963,52,Rishta,Specialty Idli Dosa Batter,1 Kg Pouch
19816,1964,202221224,11964,47,Knorr,Cup-A-Soup - Hot & Sour Veg,10x11 g Multipack 
19817,1964,202218471,11964,35,Asal,Idly & Dosa Batter - Ready to use,1 kg 
19818,1964,202219942,11964,27,Haldirams ,Rasgulla,450 g Tin 
19819,1964,202228142,11964,12,Ambika,Appalam - No 6,100 g  
19820,1964,202215360,11964,5,MTR,Breakfast Mix - Khaman Dhokla,160 g Pouch
19821,1965,202226431,11965,38,Weikfield,Baking Powder,50 g Bottle 
19822,1965,202213341,11965,38,Knorr,Tomato Soup - Classic Thick,53 g 
19823,1965,202219117,11965,9,Asal,Chapathi - Half Cooked,200 g 
19824,1965,202213270,11965,25,Knorr,Instant Mixed Vegetable Cup-A-Soup,10 gm 
19825,1965,202225930,11965,8,MTR,Gulab Jamun,500 g 
19826,1966,202227742,11966,27,Tasties,Papad - Urad Punjabi Masala,200 g 
19827,1966,202219301,11966,6,HappyChef,Bread Crumbs,400 g 
19828,1966,202221224,11966,35,Lijjat,Papad - Urad,200 g Pouch
19829,1966,202218471,11966,51,Knorr,International Italian Mushroom Soup,48 g 
19830,1966,202219942,11966,37,Mothers Recipe,"Papad - Potato With Rock Salt, Crispy & Flavourful",70 g Pouch
19831,1967,202228142,11967,11,Brown & Polson,Corn Flour,100 g  
19832,1967,202215360,11967,34,Surf Excel,"Detergent - Liquid, Matic, Front Load",2 L Pouch 
19833,1967,202226431,11967,10,Surf Excel,Matic Front Load Detergent Powder,2 kg  
19834,1967,202218171,11967,10,Vim,Dishwash Liquid Gel Lemon Refill Pouch,2 L  
19835,1967,202227718,11967,45,Vim,Dishwash Bar Lemon,135 g  
19836,1968,202220596,11968,6,Surf Excel,Matic Liquid Detergent - Top Load,2x2 lt Multipack 
19837,1968,202217244,11968,26,Vim,Dishwash Liquid Gel - Lemon,750 ml Bottle 
19838,1968,202224312,11968,28,Surf Excel,Easy Wash Detergent Powder,4 kg  
19839,1968,202222843,11968,24,Ariel,Detergent Washing Powder - Matic Front Load,3 x 2 Kg Multipack 
19840,1968,202224384,11968,43,Comfort,After Wash Morning Fresh Fabric Conditioner,1.6 L  
19841,1969,202223742,11969,4,Surf Excel,"Matic Front Load Detergent Powder 2 kg + Liquid Matic, Front Load 500 ml",Combo 2 Item
19842,1969,202228753,11969,18,Surf Excel,Matic Top Load Detergent Powder,2 kg  
19843,1969,202218827,11969,21,Pril,Dishwash Liquid - Lime,750 ml Bottle 
19844,1969,202213114,11969,41,Comfort,After Wash Morning Fresh Fabric Conditioner,2 L 
19845,1969,202216524,11969,45,Ariel,Matic Front Load Liquid Detergent,1 L  
19846,1970,202218171,11970,8,Ariel,Matic Top Load Detergent Washing Powder,4 kg (Get 2 kg Free) 
19847,1970,202227718,11970,0,Tide,Plus Double Power Detergent Washing Powder - Jasmine & Rose,8 kg (Get 6 + 2 kg Free) 
19848,1970,202220596,11970,9,Surf Excel,Liquid Detergent Matic Top Load 500ml & Matic Top Load Detergent Powder 2 kg,Combo 2 Items
19849,1970,202217244,11970,27,Surf Excel,Quick Wash Detergent Powder,4 Kg (Buy 3 Kg Get 1 Kg Free) 
19850,1970,202224312,11970,47,Vanish,Oxi Action Fabric Stain Remover Liquid - Detergent Booster For Whiter & Brighter Clothes,2 x 800 ml Multipack 
19851,1971,202222843,11971,7,Exo,"Dishwash Bar - Round, Touch & Shine",700 g Pack of 2
19852,1971,202224384,11971,6,Sabena,Cleaning Powder,1 kg Pouch 
19853,1971,202223742,11971,37,Comfort,After Wash Lily Fresh Fabric Conditioner,860 ml  
19854,1971,202228753,11971,41,Surf Excel,Detergent Bar,90 g Pouch 
19855,1971,202218827,11971,26,bb Combo,Surf Excel Matic Front Load Detergent Powder 2kg + Vim Dishwash Gel Lemon 500ml,Combo 2 Items
19856,1972,202213114,11972,30,Tide,Plus Double Power Detergent Washing Powder - Lemon & Mint,2 Kg  
19857,1972,202216524,11972,43,Pitambari,Shines - Copper & Brass,200 g  
19858,1972,202213341,11972,38,bb Combo,Surf Excel Detergent Powder 4 kg + Comfort Lily Fresh Fabric Conditioner 860 ml,Combo 2 Items
19859,1972,202219117,11972,2,Finish,Dishwasher All-In-1 Max Powerball,2 x 24 Tablets Multipack 
19860,1972,202213270,11972,18,Exo,Dishwash Bar - Touch & Shine,300 g  
19861,1973,202225930,11973,34,BB Home,Dishwash Liquid - Lemon With Aloe Vera,500 ml 
19862,1973,202227742,11973,50,Genteel,Genteel Liquid Detergent,1 kg (Pack of 2) 
19863,1973,202219301,11973,31,bb Combo,Harpic Disinfectant Toilet Cleaner 1L + Vanish Fabric Stain Remover Liquid - 800ml,Combo 2 Items
19864,1973,202221224,11973,36,BB Home,Dishwash Bar-Lemon,5x200 g Multipack 
19865,1973,202218471,11973,24,Vanish,Oxi Action Fabric Stain Remover Powder - Detergent Booster For Whiter & Brighter Clothes,2 x 400 g Multipack 
19866,1974,202219942,11974,2,Ariel,Complete Detergent Washing Powder - Value Pack,4 kg  
19867,1974,202228142,11974,4,Tide,Naturals Detergent Powder - Lemon & Chandan,500 g  
19868,1974,202215360,11974,31,Rin,Detergent Bar,3X250 g Multipack 
19869,1974,202226431,11974,3,Surf Excel,Detergent Bar,400 g  
19870,1974,202213341,11974,14,bb Combo,Surf Excel Matic Top Load Detergent Powder 2kg + Vim Dishwash Gel - Lemon 500ml,Combo 2 Items
19871,1975,202219117,11975,11,Ariel,Detergent Washing Powder-Matic Front Load 2kg + Matic 3-in-1 PODs Detergent 357g,Combo 2 Items
19872,1975,202213270,11975,27,Vim,Dishwash Liquid - Gel Lemon,500 ml Bottle 
19873,1975,202225930,11975,37,Comfort,After Wash Fabric Conditioner - Lily Fresh,2 L Pouch
19874,1975,202227742,11975,7,Rin,Detergent Powder,1 kg  
19875,1975,202219301,11975,15,Comfort,After Wash Anti Bacterial Fabric Conditioner,860 ml  
19876,1976,202221224,11976,29,Dettol,Lime Fresh 500 ml + Laundry San- Spring Blossom 480 ml,Combo 2 Items
19877,1976,202218471,11976,49,Godrej,"Ezee Detergent Liquid 1 kg+Protekt Handwash Masterblaster, Refill 1.5 L",Combo 2 Items
19878,1976,202219942,11976,11,BB Home,Dishwash Liquid - Neem With Aloe Vera,500 ml 
19879,1976,202228142,11976,30,Dettol,"Laundry Sanitizer Removes Germs, Adds Freshness, For All Fabrics,Spring Blossom",2 x 480 ml Multipack 
19880,1976,202215360,11976,26,Fresho,Mushrooms - Button,1 pack (Approx .180g 
19881,1977,202226431,11977,35,Fresho,Sweet Corn,2 pcs 
19882,1977,202226766,11977,23,Fresho,Broccoli,1 pc (Approx. 250g
19883,1977,202221183,11977,0,Fresho,Banana - Raw - Organically Grown,1 kg 
19884,1977,202223539,11977,9,Fresho,Amla,100 g  
19885,1977,202218290,11977,27,Fresho,Carrot - Organically Grown,500 g 
19886,1978,202221613,11978,47,Fresho,Beetroot - Organically Grown,500 g  
19887,1978,202214625,11978,49,Fresho,Coccinia - Organically Grown,250 g 
19888,1978,202222242,11978,50,Fresho,Groundnut - Fresh,500 g 
19889,1978,202225652,11978,9,Fresho,Zucchini - Green,500 g 
19890,1978,202221895,11978,15,Fresho,Colocasia - Organically Grown,250 g 
19891,1979,202215512,11979,20,Fresho,Baby Corn - Unpeeled,250 g 
