orderid,productid,userid,rating
1903,202216524,11903,3.7
1903,202213341,11903,4.6
1903,202219117,11903,4.6
1903,202213270,11903,4.3
1903,202225930,11903,4.6
1904,202227742,11904,0
1904,202219301,11904,4.6
1904,202221224,11904,3
1904,202218471,11904,3.9
1904,202219942,11904,0
1905,202228142,11905,2.3
1905,202215360,11905,4.6
1905,202226431,11905,3.8
1905,202213341,11905,3.1
1905,202219117,11905,4.8
1906,202213270,11906,2.7
1906,202225930,11906,3.3
1906,202227742,11906,3.2
1906,202219301,11906,0
1906,202221224,11906,4.4
1907,202218471,11907,2.3
1907,202219942,11907,2.3
1907,202228142,11907,2.7
1907,202215360,11907,5
1907,202226431,11907,4
1908,202226766,11908,2.9
1908,202221183,11908,3.6
1908,202223539,11908,3.3
1908,202218290,11908,3.2
1908,202221613,11908,0
1909,202214625,11909,3.9
1909,202222242,11909,3.6
1909,202225652,11909,4.7
1909,202221895,11909,2.7
1909,202215512,11909,3.7
1910,202214869,11910,2.8
1910,202224806,11910,2.4
1910,202216677,11910,3.8
1911,202212302,11911,3.8
1911,202216623,11911,2.8
1911,202221323,11911,4.4
1911,202222428,11911,3.4
1912,202223539,11912,3
1913,202222242,11913,3.2
1913,202225652,11913,4.1
1913,202221895,11913,2.6
1913,202214869,11913,2.6
1914,202224806,11914,3.3
1914,202219567,11914,4.1
1914,202218736,11914,3.1
1914,202212302,11914,2.5
1915,202216623,11915,3.6
1915,202222428,11915,5
1915,202228142,11915,3.3
1915,202215360,11915,4.6
1916,202226431,11916,3
1916,202213341,11916,4
1916,202219117,11916,3.6
1916,202213270,11916,4.1
1917,202227742,11917,3.4
1917,202219301,11917,4.1
1917,202218471,11917,0
1918,202228142,11918,4.6
1918,202215360,11918,3.9
1919,202223539,11919,3.4
1919,202218290,11919,3.2
1919,202221613,11919,4.4
1919,202214625,11919,2.9
1920,202225652,11920,2.3
1922,202221895,11922,4.7
1922,202215512,11922,4.8
1922,202214869,11922,3
1923,202228142,11923,3.1
1923,202215360,11923,2.3
1923,202226431,11923,2.2
1923,202213341,11923,4.2
1923,202219117,11923,3.9
1924,202213270,11924,3.9
1924,202225930,11924,4.3
1924,202227742,11924,4.7
1924,202219301,11924,2.4
1924,202221224,11924,5
1925,202218471,11925,3.3
1925,202219942,11925,2.8
1925,202228142,11925,2.7
1925,202215360,11925,3.1
1925,202226431,11925,3
1926,202226766,11926,4.5
1926,202221183,11926,4.8
1926,202223539,11926,4
1926,202218290,11926,3.5
1926,202221613,11926,2.9
1927,202214625,11927,3
1927,202222242,11927,2.8
1927,202225652,11927,4.6
1927,202221895,11927,3.6
1927,202221323,11927,4.7
1928,202222428,11928,4.1
1928,202226766,11928,4.7
1928,202221183,11928,4.4
1928,202223539,11928,2.2
1928,202218290,11928,3.5
1932,202221224,11932,3.1
1932,202218471,11932,3.2
1932,202219942,11932,3.8
1933,202226431,11933,2.5
1933,202214481,11933,2.8
1933,202222871,11933,3.3
1934,202225300,11934,0
1934,202223165,11934,3.9
1934,202223980,11934,4.6
1934,202217073,11934,2.6
1934,202220474,11934,4.4
1935,202218292,11935,2.5
1935,202225533,11935,5
1935,202213507,11935,3.2
1935,202218677,11935,4.6
1935,202221375,11935,3.1
1936,202226992,11936,3.7
1936,202213322,11936,0
1936,202228131,11936,4.5
1936,202218486,11936,2.3
1936,202229020,11936,3
1937,202227995,11937,3.4
1937,202218194,11937,2.6
1937,202219608,11937,3.5
1937,202226178,11937,4.2
1938,202229030,11938,3
1940,202218677,11940,3.6
1940,202221375,11940,3.3
1941,202226992,11941,2.2
1941,202213322,11941,4.2
1941,202228131,11941,3.8
1942,202227995,11942,3.8
1942,202218194,11942,2.6
1942,202219608,11942,3
1942,202226178,11942,4.1
1943,202220888,11943,5
1943,202214481,11943,2.6
1943,202222871,11943,3.7
1944,202225300,11944,4.5
1944,202223165,11944,3.5
1944,202223980,11944,4.2
1944,202217073,11944,3.1
1944,202220474,11944,3.3
1945,202218292,11945,2.5
1945,202225533,11945,3.9
1945,202213507,11945,2.5
1945,202218677,11945,4
1946,202226992,11946,4.2
1947,202227995,11947,2.6
1947,202220647,11947,4.4
1948,202218171,11948,3.8
1949,202223742,11949,4.8
1950,202228753,11950,3.4
1950,202218827,11950,3.2
1950,202213114,11950,3
1950,202218171,11950,4.1
1951,202227718,11951,3.9
1951,202220596,11951,3
1951,202217244,11951,2.6
1951,202224312,11951,3.1
1951,202222843,11951,2.6
1952,202224384,11952,4.5
1952,202223742,11952,3.2
1952,202228753,11952,4.7
1952,202218827,11952,2.6
1952,202213114,11952,3
1953,202216524,11953,4.1
1953,202213341,11953,4.2
1953,202219117,11953,0
1953,202213270,11953,3.1
1953,202225930,11953,2.3
1954,202227742,11954,2.4
1954,202221224,11954,3.2
1954,202218471,11954,4.4
1954,202219942,11954,3.1
1955,202228142,11955,4.7
1955,202215360,11955,3.4
1955,202226431,11955,0
1955,202213341,11955,4.1
1955,202219117,11955,4.5
1956,202213270,11956,2.6
1956,202225930,11956,4.6
1956,202227742,11956,3.7
1956,202219301,11956,3.9
1956,202221224,11956,3.6
1957,202218471,11957,2.8
1957,202219942,11957,2.2
1957,202228142,11957,5
1958,202217244,11958,4.8
1958,202224312,11958,4.4
1959,202228753,11959,3.2
1959,202218827,11959,4.2
1960,202213114,11960,4.4
1960,202218171,11960,3.1
1960,202220596,11960,4
1961,202224312,11961,3.5
1961,202222843,11961,3.7
1961,202224384,11961,3.2
1962,202228753,11962,4.2
1962,202218827,11962,3.8
1962,202213114,11962,3.2
1962,202213341,11962,4
1963,202219117,11963,2.6
1963,202225930,11963,3.1
1963,202227742,11963,4.1
1963,202219301,11963,3.2
1964,202221224,11964,3
1964,202218471,11964,4
1965,202226431,11965,3.1
1965,202213341,11965,3.8
1965,202219117,11965,2.7
1965,202213270,11965,4.2
1966,202227742,11966,4.7
1966,202219301,11966,4.2
1966,202218471,11966,5
1967,202228142,11967,3.1
1967,202227718,11967,4
1968,202224384,11968,2.8
1969,202213114,11969,4.3
1970,202224312,11970,2.7
1971,202222843,11971,4.3
1971,202223742,11971,2.3
1971,202228753,11971,3.7
1972,202213270,11972,3.1
1973,202221224,11973,3.4
1973,202218471,11973,4.2
1974,202215360,11974,4.1
1974,202226431,11974,0
1975,202225930,11975,2.9
1975,202219301,11975,4.4
1976,202228142,11976,2.8
1978,202222242,11978,4.5
1980,202218736,11980,4.7
1980,202212302,11980,4
1980,202216623,11980,2.6
1980,202221323,11980,4.5
1981,202221183,11981,4.8
1981,202223539,11981,4.4
1981,202218290,11981,2.8
1982,202214625,11982,3.4
1982,202222242,11982,4.7
1982,202225652,11982,3.4
1982,202221895,11982,4.1
1982,202215512,11982,2.4
1983,202214869,11983,2.5
1983,202216677,11983,4.4
1983,202219567,11983,4.8
1983,202218736,11983,3.2
1984,202212302,11984,2.9
1984,202216623,11984,4.3
1984,202221323,11984,4.4
1985,202219117,11985,4.5
1985,202213270,11985,3.9
1986,202225930,11986,4
1986,202227742,11986,3.3
1986,202219301,11986,3.7
1986,202221224,11986,2.6
1986,202218471,11986,3.5
1987,202219942,11987,3.5
1987,202228142,11987,3.5
1987,202215360,11987,0
1987,202226431,11987,3.8
1987,202226766,11987,4.3
1988,202221183,11988,4.8
1988,202223539,11988,2.7
1988,202218290,11988,4.6
1988,202221613,11988,3.8
1988,202214625,11988,3.8
1989,202222242,11989,4.2
1989,202225652,11989,4.4
1989,202221895,11989,2.4
1989,202221323,11989,4.4
1989,202222428,11989,4.7
1990,202226766,11990,4.4
1990,202221183,11990,0
1990,202223539,11990,3.7
1990,202218290,11990,3
1990,202221613,11990,4.8
1991,202222242,11991,4.8
1991,202225652,11991,3.8
1991,202221895,11991,3.5
1991,202215512,11991,2.8
1992,202213341,11992,3.2
1996,202221613,11996,4.3
1996,202225652,11996,3.6
1996,202221895,11996,3.9
1998,202218290,11998,2.6
1998,202221613,11998,2.9
2002,202225694,12002,4.1
2003,202222871,12003,4.7
2003,202225300,12003,4
2003,202223165,12003,3.3
2003,202223980,12003,3
2003,202217073,12003,2.9
2004,202220474,12004,0
2004,202218292,12004,4.7
2004,202225533,12004,4.4
2004,202213507,12004,0
2004,202218677,12004,2.9
2005,202221375,12005,3
2005,202226992,12005,4
2005,202213322,12005,4.1
2005,202228131,12005,4.8
2005,202218486,12005,3.8
2006,202229020,12006,2.8
2006,202227995,12006,3.5
2006,202218194,12006,3.2
2006,202220647,12006,2.9
2006,202219608,12006,2.7
2007,202226178,12007,3.4
2007,202220888,12007,2.9
2007,202229030,12007,4.4
2007,202225694,12007,3.3
2007,202214481,12007,2.6
2008,202222871,12008,4.5
2008,202225300,12008,4.6
2008,202223165,12008,2.4
2008,202223980,12008,2.8
2008,202217073,12008,4
2009,202220474,12009,3.6
2009,202218292,12009,2.5
2009,202225533,12009,0
2009,202213507,12009,2.5
2009,202218677,12009,3.1
2010,202221375,12010,3.4
2010,202226992,12010,3.2
2010,202213322,12010,4
2010,202218486,12010,3.1
2011,202229020,12011,3.2
2014,202225533,12014,3.7
2014,202213507,12014,3.1
2014,202218677,12014,3.6
2015,202221375,12015,4.4
2015,202226992,12015,3.7
2015,202213322,12015,3.1
2015,202228131,12015,3.2
2015,202218486,12015,4.4
2016,202229020,12016,2.6
2016,202227995,12016,0
2016,202218194,12016,4.1
2016,202220647,12016,2.2
2016,202219608,12016,4.1
2017,202226178,12017,4.3
2017,202220888,12017,2.5
2017,202229030,12017,3.7
2017,202225694,12017,3.3
2017,202214481,12017,3.8
2018,202222871,12018,3.8
2018,202225300,12018,4.8
2018,202223165,12018,2.6
2018,202223980,12018,3.5
2018,202217073,12018,2.7
2019,202220474,12019,2.7
2019,202218292,12019,4
2019,202225533,12019,4.7
2019,202213507,12019,3
2019,202218677,12019,4.6
2020,202221375,12020,4.7
2020,202226992,12020,4.5
2020,202213322,12020,2.5
2020,202228131,12020,3.8
2020,202218486,12020,3.2
2021,202229020,12021,3.1
2021,202227995,12021,4
2021,202218194,12021,2.7
2021,202220647,12021,4.5
2021,202219608,12021,4
2022,202220888,12022,3.7
2022,202229030,12022,3.5
2022,202225694,12022,3.4
2022,202214481,12022,3.6
2023,202222871,12023,2.5
2023,202225300,12023,2.4
2023,202223165,12023,3.9
2023,202223980,12023,4
2023,202217073,12023,2.4
2024,202220474,12024,3.8
2024,202218292,12024,2.6
2024,202225533,12024,5
2024,202213507,12024,4.6
2024,202218677,12024,3.9
2025,202221375,12025,3.7
2025,202226992,12025,4.7
2025,202213322,12025,2.7
2025,202228131,12025,3.7
2025,202218486,12025,3
2026,202229020,12026,2.2
2026,202227995,12026,2.7
2026,202218194,12026,4.2
2026,202220647,12026,3.7
2026,202219608,12026,2.3
2027,202226178,12027,3.4
2027,202220888,12027,4.2
2027,202229030,12027,2.8
2027,202225694,12027,3
2027,202214481,12027,3.1
2028,202222871,12028,4.2
2029,202218677,12029,2.2
2030,202221375,12030,3.2
2030,202226992,12030,2.4
2030,202213322,12030,3.5
2030,202228131,12030,4
2030,202218486,12030,3
2031,202229020,12031,4.4
2031,202227995,12031,4.4
2031,202218194,12031,4.3
2031,202220647,12031,3.8
2031,202219608,12031,4.3
2032,202226178,12032,3.2
2032,202220888,12032,4.4
2032,202229030,12032,2.8
2032,202218171,12032,4
2032,202227718,12032,2.5
2033,202220596,12033,2.4
2033,202217244,12033,3.3
2033,202224312,12033,4.5
2033,202222843,12033,3.5
2033,202224384,12033,3
2034,202223742,12034,2.6
2034,202228753,12034,2.7
2034,202218827,12034,3.2
2034,202213114,12034,2.2
2034,202216524,12034,3.5
2035,202218171,12035,2.5
2035,202227718,12035,3.2
2035,202220596,12035,2.6
2035,202217244,12035,2.8
2035,202224312,12035,3.8
2036,202222843,12036,3
2036,202224384,12036,3.2
2036,202223742,12036,3
2036,202228753,12036,3.7
2036,202218827,12036,4.4
2037,202216524,12037,4.5
2037,202213341,12037,4.3
2037,202219117,12037,2.5
2037,202213270,12037,4.1
2038,202225930,12038,4.3
2038,202227742,12038,3.9
2038,202219301,12038,2.2
2038,202221224,12038,4.7
2038,202218471,12038,2.9
2039,202219942,12039,4.6
2039,202228142,12039,3.9
2039,202215360,12039,4.2
2039,202226431,12039,3.9
2053,202223742,12053,3.3
2053,202228753,12053,3.5
2053,202218827,12053,2.8
2053,202213114,12053,2.5
2054,202216524,12054,2.8
2054,202218171,12054,2.8
2054,202227718,12054,2.3
2054,202220596,12054,2.2
2054,202217244,12054,3.5
2055,202224312,12055,2.7
2055,202222843,12055,3
2055,202224384,12055,3.8
2055,202223742,12055,2.3
2055,202228753,12055,2.3
2056,202218827,12056,4.7
2056,202213114,12056,3.8
2056,202216524,12056,4.7
2056,202213341,12056,3.5
2056,202219117,12056,2.3
2057,202213270,12057,4.7
2057,202225930,12057,4
2057,202227742,12057,2.4
2057,202219301,12057,5
2057,202221224,12057,2.6
2058,202218471,12058,2.6
2058,202219942,12058,4
2058,202228142,12058,4.7
2058,202215360,12058,3.9
2066,202222242,12066,2.6
2066,202225652,12066,4.7
2066,202221895,12066,2.3
2067,202215512,12067,4.5
2067,202214869,12067,4.6
2067,202224806,12067,3.1
2067,202216677,12067,3
2067,202219567,12067,2.4
2068,202218736,12068,2.7
2068,202212302,12068,4.7
2068,202221323,12068,4.2
2068,202222428,12068,2.7
2069,202228142,12069,3.2
2069,202226431,12069,2.8
2069,202213341,12069,2.4
2069,202219117,12069,4.3
2070,202213270,12070,3.5
2070,202225930,12070,4.8
2070,202227742,12070,3.9
2070,202219301,12070,4.4
2070,202221224,12070,2.9
2071,202218471,12071,4.3
2071,202219942,12071,4.6
2071,202228142,12071,3
2072,202226766,12072,2.9
2072,202218290,12072,4.1
2073,202225652,12073,2.5
2073,202221323,12073,4.5
2074,202226766,12074,2.9
2074,202221183,12074,3.8
2078,202219942,12078,3.1
2079,202215360,12079,4.5
2079,202226766,12079,3.5
2079,202221183,12079,3
2080,202221613,12080,4.6
2080,202222242,12080,3.2
2080,202225652,12080,4.6
2081,202221895,12081,4.2
2081,202222428,12081,2.6
2081,202226766,12081,3
2082,202218290,12082,3.4
2082,202221613,12082,2.6
2083,202215512,12083,4.2
2083,202214869,12083,4.1
2083,202228142,12083,4
2084,202213341,12084,3.2
2084,202213270,12084,4.2
2085,202225930,12085,2.6
2085,202227742,12085,3.4
2085,202219301,12085,3.9
2085,202218471,12085,0
2086,202219942,12086,2.7
2087,202227718,12087,2.6
2087,202220596,12087,3.7
2087,202217244,12087,3.2
2087,202224312,12087,4.3
2096,202226431,12096,4.3
2097,202222843,12097,3.2
2098,202218171,12098,2.4
2099,202220596,12099,3.5
2099,202224312,12099,4.7
2099,202222843,12099,4.4
2100,202224384,12100,3.6
2100,202223742,12100,4.6
2101,202216524,12101,4.3
2101,202213341,12101,4.4
2101,202219117,12101,4.8
2101,202213270,12101,3.9
2101,202225930,12101,4.3
2102,202227742,12102,2.2
2102,202219301,12102,3.4
2102,202219942,12102,4.1
2103,202213341,12103,4.3
2103,202219117,12103,0
2104,202213270,12104,4.8
2104,202225930,12104,3.7
2104,202227742,12104,3.2
2105,202215360,12105,0
2105,202226431,12105,3.1
2106,202218171,12106,4.5
2106,202227718,12106,3.6
2106,202220596,12106,3.3
2106,202217244,12106,3.6
2106,202224312,12106,2.8
2107,202222843,12107,3
2107,202224384,12107,3.4
2107,202223742,12107,3.6
2107,202228753,12107,3.4
2107,202218827,12107,2.4
2108,202213114,12108,3.6
2108,202216524,12108,4.1
2108,202218171,12108,2.4
2108,202227718,12108,4.1
2108,202220596,12108,4.7
2109,202217244,12109,3
2109,202224312,12109,3.5
2109,202222843,12109,3.2
2109,202224384,12109,4.7
2109,202223742,12109,2.8
2110,202228753,12110,2.6
2110,202218827,12110,3.3
2110,202213114,12110,4.6
2110,202216524,12110,4
2110,202213341,12110,3.3
2111,202219117,12111,3.8
2111,202213270,12111,2.9
2111,202225930,12111,3.8
2111,202227742,12111,3.9
2111,202219301,12111,3
2112,202221224,12112,4.7
2112,202218471,12112,2.5
2112,202219942,12112,4.7
2112,202228142,12112,4.1
2112,202215360,12112,4.2
2113,202226431,12113,4.6
2113,202213341,12113,3.5
2113,202219117,12113,2.3
2113,202213270,12113,2.8
2113,202225930,12113,2.8
2114,202227742,12114,3
2114,202219301,12114,3
2114,202221224,12114,2.4
2114,202218471,12114,2.6
2114,202219942,12114,4.1
2115,202228142,12115,2.8
2115,202215360,12115,2.2
2115,202226431,12115,4.3
2115,202226766,12115,2.4
2115,202221183,12115,3.6
2116,202218290,12116,3.2
2117,202224806,12117,2.9
2118,202216677,12118,3
2118,202219567,12118,2.5
2118,202218736,12118,3.7
2118,202212302,12118,3.8
2118,202216623,12118,4.5
2121,202216677,12121,3.5
2122,202219567,12122,2.6
2125,202215360,12125,2.6
2126,202223539,12126,4.6
2126,202218290,12126,2.8
2127,202225652,12127,3.1
2129,202214625,12129,3
2129,202222242,12129,4
2130,202221895,12130,4.1
2130,202215360,12130,4.5
2131,202226431,12131,4
2133,202221183,12133,2.8
2135,202221323,12135,3.7
2135,202222428,12135,3.7
2135,202226766,12135,2.3
2136,202221183,12136,4.2
2136,202223539,12136,2.8
2136,202218290,12136,3.9
2136,202221613,12136,4.1
2136,202214625,12136,2.3
2137,202222242,12137,2.2
2137,202225652,12137,2.6
2137,202221895,12137,2.6
2137,202215512,12137,4.5
2137,202214869,12137,4.2
2138,202228142,12138,3.3
2138,202215360,12138,3.2
2139,202227742,12139,2.5
2139,202221224,12139,3.3
2140,202218471,12140,3.8
2140,202219942,12140,2.9
2140,202228142,12140,3.3
2140,202215360,12140,4
2140,202226431,12140,2.7
2141,202218171,12141,4
2141,202227718,12141,3.5
2141,202224312,12141,2.7
2142,202222843,12142,4
2142,202224384,12142,4.4
2142,202223742,12142,5
2142,202228753,12142,3.6
2142,202218827,12142,3.5
2143,202213114,12143,2.6
2143,202216524,12143,2.6
2149,202227742,12149,4.2
2149,202219301,12149,3.7
2149,202221224,12149,3.4
2149,202218471,12149,3.7
2149,202219942,12149,4.2
2150,202228142,12150,5
2150,202215360,12150,3.5
2150,202226431,12150,0
2150,202218171,12150,4.8
2150,202227718,12150,3.5
2151,202220596,12151,2.5
2151,202217244,12151,2.3
2151,202224312,12151,4.5
2151,202222843,12151,3.2
2151,202224384,12151,4.2
2152,202223742,12152,2.3
2152,202228753,12152,3.7
2152,202218827,12152,3.2
2152,202213114,12152,4.4
2152,202216524,12152,3.6
2162,202218171,12162,3.1
2162,202227718,12162,4.4
2163,202220596,12163,5
2163,202224312,12163,2.6
2163,202224384,12163,3.8
2164,202223742,12164,2.8
2164,202228753,12164,2.4
2164,202218827,12164,2.6
2164,202213114,12164,3.1
2164,202216524,12164,2.5
2165,202219117,12165,2.9
2165,202213270,12165,4.8
2165,202225930,12165,4.2
2165,202227742,12165,0
2166,202219301,12166,4
2166,202221224,12166,4.2
2166,202219942,12166,2.4
2166,202228142,12166,4.5
2167,202215360,12167,2.5
2167,202226431,12167,4.7
2167,202213341,12167,4.2
2167,202219117,12167,4.4
2167,202213270,12167,2.9
2168,202225930,12168,4.5
2168,202227742,12168,3.9
2168,202219301,12168,3.6
2168,202218471,12168,4.2
2169,202219942,12169,3.3
2169,202226766,12169,3.2
2170,202221183,12170,4.7
2170,202218290,12170,4
2170,202221613,12170,4.4
2170,202214625,12170,3.9
2171,202222242,12171,2.7
2171,202225652,12171,4.6
2171,202214869,12171,4.3
2172,202224806,12172,3.3
2172,202216677,12172,4.4
2172,202219567,12172,2.4
2172,202218736,12172,2.4
2172,202212302,12172,2.5
2173,202216623,12173,4.4
2174,202221613,12174,2.5
2174,202214625,12174,4.7
2175,202225652,12175,3.6
2175,202215512,12175,2.9
2175,202224806,12175,2.6
2176,202216677,12176,2.4
2176,202219567,12176,3.3
2176,202218736,12176,3.1
2176,202212302,12176,2.9
2176,202216623,12176,4.1
2177,202221323,12177,4.3
2177,202222428,12177,2.4
2177,202228142,12177,3.8
2177,202215360,12177,3.5
2177,202226431,12177,4.2
2178,202213341,12178,4.6
2178,202219117,12178,2.5
2178,202213270,12178,0
2178,202225930,12178,4.2
2178,202227742,12178,3.3
2179,202219301,12179,3
2179,202221224,12179,4.8
2179,202218471,12179,2.9
2179,202219942,12179,4.5
2179,202228142,12179,3.3
2180,202215360,12180,4.5
2180,202226431,12180,3.1
2180,202226766,12180,4.7
2180,202221183,12180,3.2
2180,202223539,12180,3.8
2181,202218290,12181,2.5
2181,202221613,12181,3.1
2181,202214625,12181,4.2
2181,202222242,12181,4.1
2181,202225652,12181,4.7
2182,202221895,12182,3.4
2182,202221323,12182,3.3
2182,202222428,12182,4.2
2182,202226766,12182,3.8
2182,202221183,12182,3.8
2183,202223539,12183,2.8
2183,202218290,12183,4.8
2184,202214869,12184,3.7
2184,202228142,12184,4.2
2185,202215360,12185,2.4
2185,202226431,12185,3.6
2185,202213341,12185,2.3
2185,202219117,12185,3.7
2185,202213270,12185,2.8
2186,202225930,12186,3.9
2186,202227742,12186,3.9
2186,202219301,12186,0
2186,202221224,12186,3.1
2186,202218471,12186,4.7
2187,202219942,12187,2.7
2187,202228142,12187,0
2187,202215360,12187,4.3
2187,202226431,12187,2.4
2187,202226766,12187,3.2
2188,202221183,12188,3.1
2188,202223539,12188,3.5
2188,202218290,12188,4.2
2188,202221613,12188,3.3
2188,202214625,12188,4.4
2190,202221183,12190,4.4
2190,202223539,12190,2.5
2190,202218290,12190,4.8
2192,202214869,12192,4
2192,202215360,12192,2.6
2192,202213341,12192,3.5
2193,202219117,12193,2.4
2193,202213270,12193,2.6
2194,202221224,12194,3.9
2194,202219942,12194,3.1
2195,202214481,12195,4.4
2196,202223165,12196,2.8
2196,202223980,12196,2.4
2196,202220474,12196,3.8
2196,202218292,12196,3.9
2197,202225533,12197,4.6
2197,202213507,12197,3.5
2197,202218677,12197,3.7
2197,202226992,12197,3.6
2198,202213322,12198,4.4
