orderid,productid,userid,subproductid,totalprice,orderdate,quantity
1301,202219720,11301,1 kg ,0,2022-03-25 23:52:36.958531,1
1301,202219800,11301,400 g ,0,2022-03-25 23:52:36.958531,1
1301,202219199,11301,1 kg  ,0,2022-03-25 23:52:36.958531,1
1301,202213373,11301,200 g  ,0,2022-03-25 23:52:36.958531,1
1302,202213375,11302,200 g ,0,2022-03-25 23:52:36.958531,1
1302,202213374,11302,200 g Pouch,0,2022-03-25 23:52:36.958531,1
1302,202213372,11302,500 g ,0,2022-03-25 23:52:36.958531,1
1302,202213372,11302,500 g ,0,2022-03-25 23:52:36.958531,1
1302,202213372,11302,500 g ,0,2022-03-25 23:52:36.958531,1
1303,202213374,11303,500 g ,0,2022-03-25 23:52:36.958531,1
1304,202213373,11304,150 g Jar ,0,2022-03-25 23:52:36.958531,1
1304,202213372,11304,200 g  ,0,2022-03-25 23:52:36.958531,1
1304,202213375,11304,75 g Pouch ,0,2022-03-25 23:52:36.958531,1
1305,202213372,11305,150 g  ,0,2022-03-25 23:52:36.958531,1
1305,202213373,11305,150 g ,0,2022-03-25 23:52:36.958531,1
1305,202213373,11305,200 g ,0,2022-03-25 23:52:36.958531,1
1305,202214399,11305,6x76 g Multipack ,0,2022-03-25 23:52:36.958531,1
1305,202214399,11305,120 g  ,0,2022-03-25 23:52:36.958531,1
1306,202214392,11306,200 g Jar,0,2022-03-25 23:52:36.958531,1
1306,202214393,11306,50 g  ,0,2022-03-25 23:52:36.958531,1
1306,202214396,11306,200 g Pouch,0,2022-03-25 23:52:36.958531,1
1306,202214393,11306,200 g Bottle,0,2022-03-25 23:52:36.958531,1
1306,202214398,11306,76 g ,0,2022-03-25 23:52:36.958531,1
1307,202214396,11307,120 g ,0,2022-03-25 23:52:36.958531,1
1307,202214397,11307,150 g Boppe Pouch,0,2022-03-25 23:52:36.958531,1
1307,202214400,11307,49.1 g ,0,2022-03-25 23:52:36.958531,1
1307,202225965,11307,5 Kg ,0,2022-03-25 23:52:36.958531,1
1307,202225973,11307,500 g ,0,2022-03-25 23:52:36.958531,1
1308,202225969,11308,1 kg ,0,2022-03-25 23:52:36.958531,1
1308,202225972,11308,1 Kg ,0,2022-03-25 23:52:36.958531,1
1309,202225957,11309,1 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1309,202214341,11309,2 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1310,202214348,11310,1 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1310,202214348,11310,1 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1310,202214350,11310,1 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1311,202214555,11311,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
1311,202214547,11311,Combo ,0,2022-03-25 23:52:36.958531,1
1311,202214553,11311,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
1311,202214552,11311,Combo (3 Items),0,2022-03-25 23:52:36.958531,1
1311,202214556,11311,1 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1312,202214550,11312,1 kg 0 ,0,2022-03-25 23:52:36.958531,1
1312,202214556,11312,2 kg Pouch ,0,2022-03-25 23:52:36.958531,1
1313,202214554,11313,500 g Pouch ,0,2022-03-25 23:52:36.958531,1
1313,202214552,11313,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
1314,202220820,11314,1 kg 0 ,0,2022-03-25 23:52:36.958531,1
1315,202219103,11315,1 kg 0 ,0,2022-03-25 23:52:36.958531,1
1315,202219900,11315,1 kg  ,0,2022-03-25 23:52:36.958531,1
1315,202220326,11315,500 g Pouch ,0,2022-03-25 23:52:36.958531,1
1316,202221155,11316,1 kg 0 ,0,2022-03-25 23:52:36.958531,1
1316,202219302,11316,500 g 0,0,2022-03-25 23:52:36.958531,1
1318,202219154,11318,100 g Carton ,0,2022-03-25 23:52:36.958531,1
1318,202219281,11318,500 g Pouch ,0,2022-03-25 23:52:36.958531,1
1318,202220377,11318,2 pcs Carton,0,2022-03-25 23:52:36.958531,1
1319,202219960,11319,42 g ,0,2022-03-25 23:52:36.958531,1
1319,202222185,11319,42 g ,0,2022-03-25 23:52:36.958531,1
1319,202222194,11319,42 g ,0,2022-03-25 23:52:36.958531,1
1319,202222188,11319,81 g Carton,0,2022-03-25 23:52:36.958531,1
1319,202222190,11319,110 g Carton,0,2022-03-25 23:52:36.958531,1
1320,202222189,11320,86 g Carton,0,2022-03-25 23:52:36.958531,1
1320,202222185,11320,94 g ,0,2022-03-25 23:52:36.958531,1
1320,202222186,11320,107 g ,0,2022-03-25 23:52:36.958531,1
1320,202222188,11320,104 g Carton,0,2022-03-25 23:52:36.958531,1
1320,202222185,11320,82 g Carton,0,2022-03-25 23:52:36.958531,1
1321,202222188,11321,93 g Carton,0,2022-03-25 23:52:36.958531,1
1321,202222184,11321,400 g Can,0,2022-03-25 23:52:36.958531,1
1321,202222189,11321,112 g (7 Sachet x 16 g each),0,2022-03-25 23:52:36.958531,1
1321,202222185,11321,112 g (7 Sachet x 16 g each),0,2022-03-25 23:52:36.958531,1
1321,202222189,11321,140 g (7 Sachet x 20 g each),0,2022-03-25 23:52:36.958531,1
1322,202222185,11322,140 g (7 Sachet x 20 g each),0,2022-03-25 23:52:36.958531,1
1322,202222193,11322,161 g (7 Sachet x 23 g each),0,2022-03-25 23:52:36.958531,1
1322,202222186,11322,400 g ,0,2022-03-25 23:52:36.958531,1
1322,202222192,11322,400 g ,0,2022-03-25 23:52:36.958531,1
1323,202212285,11323,122 g Carton,0,2022-03-25 23:52:36.958531,1
1323,202212289,11323,400 g ,0,2022-03-25 23:52:36.958531,1
1323,202212291,11323,3 pcs  ,0,2022-03-25 23:52:36.958531,1
1323,202212287,11323,1 pc  ,0,2022-03-25 23:52:36.958531,1
1324,202212285,11324,1 pc  ,0,2022-03-25 23:52:36.958531,1
1324,202212291,11324,1 pc  ,0,2022-03-25 23:52:36.958531,1
1324,202212286,11324,3x1 pc Multipack ,0,2022-03-25 23:52:36.958531,1
1324,202212282,11324,1 pc  ,0,2022-03-25 23:52:36.958531,1
1325,202212289,11325,3 pcs  ,0,2022-03-25 23:52:36.958531,1
1325,202212280,11325,1 pc ,0,2022-03-25 23:52:36.958531,1
1325,202212283,11325,1 pc  ,0,2022-03-25 23:52:36.958531,1
1325,202212289,11325,1 pc ,0,2022-03-25 23:52:36.958531,1
1326,202212291,11326,2 pcs ,0,2022-03-25 23:52:36.958531,1
1326,202212291,11326,6 pcs  ,0,2022-03-25 23:52:36.958531,1
1326,202212282,11326,1 pc ,0,2022-03-25 23:52:36.958531,1
1326,202212292,11326,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1327,202219369,11327,5 pcs ,0,2022-03-25 23:52:36.958531,1
1327,202219315,11327,1 pc ,0,2022-03-25 23:52:36.958531,1
1327,202219385,11327,1 pc ,0,2022-03-25 23:52:36.958531,1
1327,202219341,11327,2 pcs ,0,2022-03-25 23:52:36.958531,1
1327,202219339,11327,1 pc ,0,2022-03-25 23:52:36.958531,1
1328,202219406,11328,1 pc ,0,2022-03-25 23:52:36.958531,1
1328,202219316,11328,1 pc ,0,2022-03-25 23:52:36.958531,1
1328,202219389,11328,1 pc ,0,2022-03-25 23:52:36.958531,1
1328,202219407,11328,1 pc ,0,2022-03-25 23:52:36.958531,1
1329,202219312,11329,1 pc ,0,2022-03-25 23:52:36.958531,1
1329,202219316,11329,3 pcs  ,0,2022-03-25 23:52:36.958531,1
1329,202219324,11329,3 pcs ,0,2022-03-25 23:52:36.958531,1
1329,202219306,11329,1 pc ,0,2022-03-25 23:52:36.958531,1
1330,202219369,11330,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1330,202219388,11330,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1330,202219337,11330,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1330,202219329,11330,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1331,202219334,11331,1 pc ,0,2022-03-25 23:52:36.958531,1
1331,202222054,11331,1 pc ,0,2022-03-25 23:52:36.958531,1
1331,202222055,11331,3 pcs ,0,2022-03-25 23:52:36.958531,1
1331,202222057,11331,1 pc ,0,2022-03-25 23:52:36.958531,1
1331,202222056,11331,1 pc ,0,2022-03-25 23:52:36.958531,1
1332,202222059,11332,13 Cm Pack of 2,0,2022-03-25 23:52:36.958531,1
1332,202222059,11332,1 pc  ,0,2022-03-25 23:52:36.958531,1
1332,202222059,11332,1 pc ,0,2022-03-25 23:52:36.958531,1
1332,202222052,11332,1 pc ,0,2022-03-25 23:52:36.958531,1
1332,202222054,11332,1 pc ,0,2022-03-25 23:52:36.958531,1
1333,202222054,11333,100 pcs Pouch,0,2022-03-25 23:52:36.958531,1
1333,202222053,11333,30 g ,0,2022-03-25 23:52:36.958531,1
1334,202222057,11334,50 pcs ,0,2022-03-25 23:52:36.958531,1
1334,202222053,11334,200 pcs ,0,2022-03-25 23:52:36.958531,1
1334,202214465,11334,100 pcs (200 Tips),0,2022-03-25 23:52:36.958531,1
1335,202222097,11335,80 pcs PP Bag,0,2022-03-25 23:52:36.958531,1
1335,202220919,11335,120 pcs ,0,2022-03-25 23:52:36.958531,1
1335,202221164,11335,100 pcs ,0,2022-03-25 23:52:36.958531,1
1335,202228519,11335,400 pcs Round Jar,0,2022-03-25 23:52:36.958531,1
1336,202218017,11336,80 pcs ,0,2022-03-25 23:52:36.958531,1
1336,202219165,11336,40 pcs ,0,2022-03-25 23:52:36.958531,1
1336,202212060,11336,300 pcs (600 Tips),0,2022-03-25 23:52:36.958531,1
1336,202221619,11336,70 pcs  ,0,2022-03-25 23:52:36.958531,1
1336,202218920,11336,53 g PP Bag ,0,2022-03-25 23:52:36.958531,1
1337,202218807,11337,100  pcs Pouch,0,2022-03-25 23:52:36.958531,1
1337,202213660,11337,70 pcs  ,0,2022-03-25 23:52:36.958531,1
1337,202213710,11337,70 pcs (Pack of 4),0,2022-03-25 23:52:36.958531,1
1337,202225771,11337,70 pcs  ,0,2022-03-25 23:52:36.958531,1
1337,202219609,11337,70 pcs (Pack of 4),0,2022-03-25 23:52:36.958531,1
1338,202221526,11338,70 pcs (Pack of 4),0,2022-03-25 23:52:36.958531,1
1338,202223962,11338,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1338,202226178,11338,160 pcs  ,0,2022-03-25 23:52:36.958531,1
1338,202218857,11338,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1338,202218261,11338,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1339,202226131,11339,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1339,202228716,11339,1 kg  ,0,2022-03-25 23:52:36.958531,1
1339,202217944,11339,1 kg  ,0,2022-03-25 23:52:36.958531,1
1339,202222576,11339,1 pc 900 g ,0,2022-03-25 23:52:36.958531,1
1340,202213283,11340,500 g ,0,2022-03-25 23:52:36.958531,1
1340,202217015,11340,1 kg ,0,2022-03-25 23:52:36.958531,1
1340,202215573,11340,1 pc 500 g ,0,2022-03-25 23:52:36.958531,1
1341,202220239,11341,1 kg ,0,2022-03-25 23:52:36.958531,1
1341,202217730,11341,500 g ,0,2022-03-25 23:52:36.958531,1
1342,202220146,11342,500 g ,0,2022-03-25 23:52:36.958531,1
1342,202225331,11342,500 g ,0,2022-03-25 23:52:36.958531,1
1342,202214724,11342,1 pc 1.5 kg ,0,2022-03-25 23:52:36.958531,1
1342,202217782,11342,500 g ,0,2022-03-25 23:52:36.958531,1
1342,202229143,11342,500 g ,0,2022-03-25 23:52:36.958531,1
1343,202221979,11343,1 pc ,0,2022-03-25 23:52:36.958531,1
1344,202217416,11344,350 g Packet,0,2022-03-25 23:52:36.958531,1
1344,202216651,11344,286 g ,0,2022-03-25 23:52:36.958531,1
1344,202215742,11344,350 g Packet,0,2022-03-25 23:52:36.958531,1
1345,202215508,11345,350 g Packet,0,2022-03-25 23:52:36.958531,1
1345,202221860,11345,400 g ,0,2022-03-25 23:52:36.958531,1
1345,202224708,11345,350 g ,0,2022-03-25 23:52:36.958531,1
1345,202221652,11345,300 g ,0,2022-03-25 23:52:36.958531,1
1345,202227962,11345,250 g ,0,2022-03-25 23:52:36.958531,1
1346,202219631,11346,450 g ,0,2022-03-25 23:52:36.958531,1
1346,202228233,11346,400 g ,0,2022-03-25 23:52:36.958531,1
1346,202228489,11346,250 g ,0,2022-03-25 23:52:36.958531,1
1346,202221432,11346,250 g ,0,2022-03-25 23:52:36.958531,1
1346,202228168,11346,500 g  ,0,2022-03-25 23:52:36.958531,1
1347,202228451,11347,450 g ,0,2022-03-25 23:52:36.958531,1
1347,202221522,11347,250 g ,0,2022-03-25 23:52:36.958531,1
1347,202217764,11347,250 g ,0,2022-03-25 23:52:36.958531,1
1347,202216970,11347,250 g (Get 250g Free Inside),0,2022-03-25 23:52:36.958531,1
1347,202220571,11347,300 g ,0,2022-03-25 23:52:36.958531,1
1348,202220898,11348,2 Kg ,0,2022-03-25 23:52:36.958531,1
1348,202219197,11348,250 g ,0,2022-03-25 23:52:36.958531,1
1348,202225256,11348,450 g ,0,2022-03-25 23:52:36.958531,1
1348,202217270,11348,350 g Packet,0,2022-03-25 23:52:36.958531,1
1348,202221449,11348,510 g Carton,0,2022-03-25 23:52:36.958531,1
1349,202227997,11349,368 g ,0,2022-03-25 23:52:36.958531,1
1349,202229554,11349,1.1 L ,0,2022-03-25 23:52:36.958531,1
1349,202219872,11349,1 pc ,0,2022-03-25 23:52:36.958531,1
1349,202226690,11349,800 ml ,0,2022-03-25 23:52:36.958531,1
1349,202219033,11349,1.1 L ,0,2022-03-25 23:52:36.958531,1
1350,202218579,11350,1 pc ,0,2022-03-25 23:52:36.958531,1
1350,202225413,11350,1 pc ,0,2022-03-25 23:52:36.958531,1
1350,202227771,11350,1.3 L ,0,2022-03-25 23:52:36.958531,1
1350,202218890,11350,1 L ,0,2022-03-25 23:52:36.958531,1
1350,202221286,11350,1 L ,0,2022-03-25 23:52:36.958531,1
1351,202215666,11351,1.6 L ,0,2022-03-25 23:52:36.958531,1
1351,202222307,11351,1.8 L ,0,2022-03-25 23:52:36.958531,1
1351,202212527,11351,1 pc ,0,2022-03-25 23:52:36.958531,1
1351,202217821,11351,1 pc ,0,2022-03-25 23:52:36.958531,1
1351,202219631,11351,1 pc ,0,2022-03-25 23:52:36.958531,1
1352,202223299,11352,1 pc ,0,2022-03-25 23:52:36.958531,1
1352,202223154,11352,1 pc ,0,2022-03-25 23:52:36.958531,1
1352,202220801,11352,1.4 L ,0,2022-03-25 23:52:36.958531,1
1352,202229342,11352,1 pc ,0,2022-03-25 23:52:36.958531,1
1352,202223709,11352,1 L ,0,2022-03-25 23:52:36.958531,1
1353,202224387,11353,1.5 L ,0,2022-03-25 23:52:36.958531,1
1353,202224656,11353,2 pcs (25 cm + 22.5 cm),0,2022-03-25 23:52:36.958531,1
1353,202212092,11353,1 pc ,0,2022-03-25 23:52:36.958531,1
1353,202214657,11353,1 pc ,0,2022-03-25 23:52:36.958531,1
1353,202212250,11353,1 pc ,0,2022-03-25 23:52:36.958531,1
1354,202224669,11354,1 pc ,0,2022-03-25 23:52:36.958531,1
1354,202229077,11354,1 pc ,0,2022-03-25 23:52:36.958531,1
1354,202222344,11354,1 pc ,0,2022-03-25 23:52:36.958531,1
1354,202214279,11354,1 pc ,0,2022-03-25 23:52:36.958531,1
1354,202224118,11354,1 pc ,0,2022-03-25 23:52:36.958531,1
1355,202226328,11355,1 pc ,0,2022-03-25 23:52:36.958531,1
1355,202219190,11355,1 pc ,0,2022-03-25 23:52:36.958531,1
1355,202228754,11355,1 L ,0,2022-03-25 23:52:36.958531,1
1355,202227508,11355,1 pc ,0,2022-03-25 23:52:36.958531,1
1355,202227973,11355,1 pc ,0,2022-03-25 23:52:36.958531,1
1356,202218935,11356,1 pc ,0,2022-03-25 23:52:36.958531,1
1356,202225525,11356,1 pc ,0,2022-03-25 23:52:36.958531,1
1356,202224538,11356,3 L ,0,2022-03-25 23:52:36.958531,1
1356,202227488,11356,290 mm Diameter ,0,2022-03-25 23:52:36.958531,1
1357,202224629,11357,1 pc ,0,2022-03-25 23:52:36.958531,1
1357,202221613,11357,1.6 L  ,0,2022-03-25 23:52:36.958531,1
1357,202215338,11357,1 pc ,0,2022-03-25 23:52:36.958531,1
1357,202227658,11357,1 L ,0,2022-03-25 23:52:36.958531,1
1357,202213549,11357,1 pc ,0,2022-03-25 23:52:36.958531,1
1358,202220182,11358,1 pc ,0,2022-03-25 23:52:36.958531,1
1358,202217153,11358,1 pc ,0,2022-03-25 23:52:36.958531,1
1358,202217737,11358,1 pc ,0,2022-03-25 23:52:36.958531,1
1358,202228530,11358,1.5 L ,0,2022-03-25 23:52:36.958531,1
1361,202217823,11361,2x170 g Multipack ,0,2022-03-25 23:52:36.958531,1
1365,202224879,11365,2x225 ml Multipack ,0,2022-03-25 23:52:36.958531,1
1366,202219766,11366,2x225 ml Multipack ,0,2022-03-25 23:52:36.958531,1
1367,202221595,11367,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1368,202227191,11368,Combo 2 Items,0,2022-03-25 23:52:36.958531,1
1369,202222713,11369,250 g ,0,2022-03-25 23:52:36.958531,1
1370,202223919,11370,1 kg ,0,2022-03-25 23:52:36.958531,1
1370,202226395,11370,100 g  ,0,2022-03-25 23:52:36.958531,1
1371,202216907,11371,500 g ,0,2022-03-25 23:52:36.958531,1
1371,202214886,11371,1 kg ,0,2022-03-25 23:52:36.958531,1
1372,202215941,11372,Combo 3 Items,0,2022-03-25 23:52:36.958531,1
1372,202222214,11372,250 g ,0,2022-03-25 23:52:36.958531,1
1373,202222986,11373,1 pc ,0,2022-03-25 23:52:36.958531,1
1373,202218200,11373,250 g ,0,2022-03-25 23:52:36.958531,1
1374,202216992,11374,1 pc ,0,2022-03-25 23:52:36.958531,1
1374,202220000,11374,500 g  ,0,2022-03-25 23:52:36.958531,1
1374,202220834,11374,250 g ,0,2022-03-25 23:52:36.958531,1
1375,202225284,11375,100 g ,0,2022-03-25 23:52:36.958531,1
1375,202216555,11375,100 g ,0,2022-03-25 23:52:36.958531,1
1375,202223056,11375,500 g ,0,2022-03-25 23:52:36.958531,1
1375,202227346,11375,100 g ,0,2022-03-25 23:52:36.958531,1
1376,202213688,11376,250 g ,0,2022-03-25 23:52:36.958531,1
1376,202218317,11376,500 g ,0,2022-03-25 23:52:36.958531,1
1376,202226216,11376,1 pc ,0,2022-03-25 23:52:36.958531,1
1377,202214317,11377,1 pc ,0,2022-03-25 23:52:36.958531,1
1377,202221804,11377,1 pc ,0,2022-03-25 23:52:36.958531,1
1377,202218399,11377,500 g ,0,2022-03-25 23:52:36.958531,1
1378,202213820,11378,150 g ,0,2022-03-25 23:52:36.958531,1
1378,202222961,11378,150 g ,0,2022-03-25 23:52:36.958531,1
1378,202215124,11378,75 g ,0,2022-03-25 23:52:36.958531,1
1378,202225435,11378,150 g ,0,2022-03-25 23:52:36.958531,1
1378,202215483,11378,150 g ,0,2022-03-25 23:52:36.958531,1
1379,202224233,11379,150 g ,0,2022-03-25 23:52:36.958531,1
1379,202224587,11379,150 g ,0,2022-03-25 23:52:36.958531,1
1379,202213257,11379,150 g ,0,2022-03-25 23:52:36.958531,1
1379,202226948,11379,150 g ,0,2022-03-25 23:52:36.958531,1
1379,202219634,11379,200 g ,0,2022-03-25 23:52:36.958531,1
1380,202222171,11380,75 g ,0,2022-03-25 23:52:36.958531,1
1380,202219267,11380,150 g ,0,2022-03-25 23:52:36.958531,1
1380,202215332,11380,75 g ,0,2022-03-25 23:52:36.958531,1
1380,202214736,11380,150 g ,0,2022-03-25 23:52:36.958531,1
1380,202220736,11380,75 g ,0,2022-03-25 23:52:36.958531,1
1381,202218610,11381,150 g ,0,2022-03-25 23:52:36.958531,1
1381,202216232,11381,150 g ,0,2022-03-25 23:52:36.958531,1
1381,202221042,11381,150 g ,0,2022-03-25 23:52:36.958531,1
1381,202216306,11381,150 g ,0,2022-03-25 23:52:36.958531,1
1381,202222279,11381,150 g ,0,2022-03-25 23:52:36.958531,1
1382,202219476,11382,150 g ,0,2022-03-25 23:52:36.958531,1
1382,202229263,11382,150 g ,0,2022-03-25 23:52:36.958531,1
1382,202212512,11382,150 g ,0,2022-03-25 23:52:36.958531,1
1382,202222929,11382,220 g  ,0,2022-03-25 23:52:36.958531,1
1382,202219613,11382,150 g ,0,2022-03-25 23:52:36.958531,1
1383,202214934,11383,180 g ,0,2022-03-25 23:52:36.958531,1
1383,202227987,11383,45 g ,0,2022-03-25 23:52:36.958531,1
1383,202225968,11383,150 g ,0,2022-03-25 23:52:36.958531,1
1383,202221016,11383,45 g ,0,2022-03-25 23:52:36.958531,1
1383,202213974,11383,150 g ,0,2022-03-25 23:52:36.958531,1
1384,202222913,11384,45 g ,0,2022-03-25 23:52:36.958531,1
1384,202224467,11384,91 g ,0,2022-03-25 23:52:36.958531,1
1384,202216783,11384,150 g ,0,2022-03-25 23:52:36.958531,1
1384,202228119,11384,100 g ,0,2022-03-25 23:52:36.958531,1
1384,202214254,11384,50 g ,0,2022-03-25 23:52:36.958531,1
1385,202221280,11385,100 g (Pack of 10),0,2022-03-25 23:52:36.958531,1
1385,202228755,11385,50 g (Pack of 10),0,2022-03-25 23:52:36.958531,1
1385,202223071,11385,50 g (Pack of 10),0,2022-03-25 23:52:36.958531,1
1385,202220362,11385,500 g ,0,2022-03-25 23:52:36.958531,1
1385,202213523,11385,100 ml (Set of 10),0,2022-03-25 23:52:36.958531,1
1386,202227801,11386,1 pc ,0,2022-03-25 23:52:36.958531,1
1386,202213790,11386,1 pc ,0,2022-03-25 23:52:36.958531,1
1386,202229298,11386,4 Colors ,0,2022-03-25 23:52:36.958531,1
1386,202212691,11386,305 x 457 mm (Pack of 12),0,2022-03-25 23:52:36.958531,1
1386,202224505,11386,1 pc ,0,2022-03-25 23:52:36.958531,1
1387,202227913,11387,1 pc ,0,2022-03-25 23:52:36.958531,1
1387,202221219,11387,77 pcs ,0,2022-03-25 23:52:36.958531,1
1387,202216315,11387,115 x 990 mm (Pack of 1),0,2022-03-25 23:52:36.958531,1
1387,202219326,11387,1 pc ,0,2022-03-25 23:52:36.958531,1
1387,202224477,11387,57 pcs ,0,2022-03-25 23:52:36.958531,1
1388,202217643,11388,55 pcs ,0,2022-03-25 23:52:36.958531,1
1388,202229427,11388,127 pcs ,0,2022-03-25 23:52:36.958531,1
1388,202217119,11388,71 pcs ,0,2022-03-25 23:52:36.958531,1
1388,202224474,11388,1 pc ,0,2022-03-25 23:52:36.958531,1
1388,202218542,11388,1 pc ,0,2022-03-25 23:52:36.958531,1
1389,202215432,11389,1 pc ,0,2022-03-25 23:52:36.958531,1
1389,202219610,11389,2 pcs ,0,2022-03-25 23:52:36.958531,1
1389,202217753,11389,1 pc ,0,2022-03-25 23:52:36.958531,1
1389,202225209,11389,1 pc ,0,2022-03-25 23:52:36.958531,1
1389,202227284,11389,2 pcs ,0,2022-03-25 23:52:36.958531,1
1390,202219983,11390,115 x 990 mm (Pack of 1),0,2022-03-25 23:52:36.958531,1
1390,202226191,11390,2 pcs ,0,2022-03-25 23:52:36.958531,1
1390,202218450,11390,2 pcs ,0,2022-03-25 23:52:36.958531,1
1390,202226110,11390,124 pcs ,0,2022-03-25 23:52:36.958531,1
1390,202217719,11390,1 pc ,0,2022-03-25 23:52:36.958531,1
1391,202225790,11391,330 x 940 mm (Pack of 2),0,2022-03-25 23:52:36.958531,1
1391,202216403,11391,508 x 736 mm (Pack of 10),0,2022-03-25 23:52:36.958531,1
1391,202228092,11391,9 x 9 x 6 Cm (Pack of 2),0,2022-03-25 23:52:36.958531,1
1391,202228273,11391,1 pc ,0,2022-03-25 23:52:36.958531,1
1391,202226908,11391,1 pc ,0,2022-03-25 23:52:36.958531,1
1392,202212306,11392,1 pc ,0,2022-03-25 23:52:36.958531,1
1392,202227415,11392,11 pcs ,0,2022-03-25 23:52:36.958531,1
1392,202227426,11392,9 x 9 x 6 cm (Pack of 2),0,2022-03-25 23:52:36.958531,1
1392,202228066,11392,11 pcs ,0,2022-03-25 23:52:36.958531,1
1392,202214368,11392,69 pcs ,0,2022-03-25 23:52:36.958531,1
1393,202216855,11393,9 x 9 x 6 cm (Pack of 2),0,2022-03-25 23:52:36.958531,1
1393,202219315,11393,1 pc ,0,2022-03-25 23:52:36.958531,1
1393,202221782,11393,1 pc ,0,2022-03-25 23:52:36.958531,1
1393,202228244,11393,458 x 38 mm (Pack of 10),0,2022-03-25 23:52:36.958531,1
1393,202227879,11393,1 pc ,0,2022-03-25 23:52:36.958531,1
1394,202216981,11394,508 x 736 mm (Pack of 10),0,2022-03-25 23:52:36.958531,1
1394,202216863,11394,2x500 g Multi Pack ,0,2022-03-25 23:52:36.958531,1
1394,202229442,11394,2x1 kg Multipack ,0,2022-03-25 23:52:36.958531,1
1394,202218391,11394,400 g Pouch ,0,2022-03-25 23:52:36.958531,1
1394,202215050,11394,400 g Cup ,0,2022-03-25 23:52:36.958531,1
1395,202225193,11395,4x85 g Multipack ,0,2022-03-25 23:52:36.958531,1
1395,202219205,11395,2x400 g Multipack ,0,2022-03-25 23:52:36.958531,1
1395,202219130,11395,2x400 g Multipack ,0,2022-03-25 23:52:36.958531,1
1395,202226445,11395,400 g Cup ,0,2022-03-25 23:52:36.958531,1
1395,202214150,11395,2 x 400 g Multipack ,0,2022-03-25 23:52:36.958531,1
1396,202220018,11396,400 g Cup,0,2022-03-25 23:52:36.958531,1
1396,202218293,11396,80 g Cup,0,2022-03-25 23:52:36.958531,1
1396,202228782,11396,200 g Cup ,0,2022-03-25 23:52:36.958531,1
1396,202212365,11396,400 g Cup ,0,2022-03-25 23:52:36.958531,1
1396,202214830,11396,400 g Cup ,0,2022-03-25 23:52:36.958531,1
1397,202214648,11397,400 g Cup,0,2022-03-25 23:52:36.958531,1
1397,202224787,11397,500 ml Pouch,0,2022-03-25 23:52:36.958531,1
1397,202223956,11397,1 kg Tub,0,2022-03-25 23:52:36.958531,1
1397,202227451,11397,150 g Cup,0,2022-03-25 23:52:36.958531,1
1397,202223240,11397,4x200 g Multipack ,0,2022-03-25 23:52:36.958531,1
1398,202219337,11398,400 g Cup,0,2022-03-25 23:52:36.958531,1
1398,202227360,11398,400 g Pouch,0,2022-03-25 23:52:36.958531,1
1398,202214114,11398,2x400 g Multipack ,0,2022-03-25 23:52:36.958531,1
1398,202224000,11398,3x300 g Multipack ,0,2022-03-25 23:52:36.958531,1
