,id,name,price,mrp,variant,stock,image_url
568,MPWETZWFGBHGHXKJ, Amulya Dairy Whitener Milk Powder, 410.0, 410.0, 1 kg, 292.0, https://rukminim1.flixcart.com/image/280/280/jbb3wcw0/milk-powder/x/k/j/1-dairy-whitener-amulya-original-imafypfnehmcy6mj.jpeg?q=70
569,PLSF6Y2DZ6YGQAGU, Rajdhani Moong Dal (Split), 84.0, 96.0, 500 g, 991.0, https://rukminim1.flixcart.com/image/280/280/ju04akw0/pulses/a/g/u/500-moong-chilka-moong-dal-rajdhani-original-imaff8awegfg4g7w.jpeg?q=70
570,RYMF8F2SA7GSYMHY, Gits Gulab Jamun Dessert Mix 200 g, 90.0, 99.0, 200 g, 911.0, https://rukminim1.flixcart.com/image/280/280/khuvxjk0/ready-mix/m/h/y/200-gulab-jamun-dessert-mix-dessert-mix-gits-original-imafxrsgxrbrn76u.jpeg?q=70
571,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 949.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
572,MDMEUHK5DDUXZVYZ, Pediasure Vanilla Delight Health Drink, 1240.0, 1240.0, 1 kg, 140.0, https://rukminim1.flixcart.com/image/280/280/k8t3jbk0/milk-drink-mix/v/y/z/1-vanilla-delight-health-drink-carton-pediasure-original-imafqqswgugcbsdh.jpeg?q=70
573,SCMF64GHBEWQGHHS, Ashok Ani Seed Saunf Mahin, 46.0, 46.0, 100 g, 798.0, https://rukminim1.flixcart.com/image/280/280/jlv70y80/spice-masala/h/h/s/100-ani-seed-saunf-mahin-pouch-ashok-whole-original-imaf8whhvq6fw8hc.jpeg?q=70
574,TCNEUD8544YFNNHJ, Harpic Power Plus Rose Liquid Toilet Cleaner, 89.0, 89.0, 500 ml, 271.0, https://rukminim1.flixcart.com/image/280/280/klcmoi80/toilet-cleaner/v/q/u/rose-power-plus-harpic-original-imagygygbdvvek5r.jpeg?q=70
575,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 842.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
576,SOPEU6NPW2CZF6HN, Pears Soft and Fresh Bathing Bar, 188.0, 209.0, 3x125 g, 894.0, https://rukminim1.flixcart.com/image/280/280/jksm4y80/soap/6/h/n/3-375-soft-and-fresh-bathing-bar-pears-original-imaf82ff7fbe7hhu.jpeg?q=70
577,RICFHGUXSXFBXYM4, Everyday Rice Basmati Rice, 247.0, 375.0, 5 kg, 275.0, https://rukminim1.flixcart.com/image/280/280/kd0k7m80/rice/y/m/4/5-white-everyday-rice-basmati-rice-pouch-unbranded-original-imafuybfzgkjefff.jpeg?q=70
578,SCMEUHFX6P6ZPNX8, EVEREST Sambhar Masala, 34.0, 34.0, 50 g, 415.0, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/r/8/a/sambhar-masala-box-everest-powder-original-imafyvpggzfngpra.jpeg?q=70
579,INFFXZVSCXJZQQXX, Lactogrow Nestle Nutritious Milk Drink, 324.0, 360.0, 400 g, 296.0, https://rukminim1.flixcart.com/image/280/280/km9ht3k0/infant-formula/e/y/c/400-nestle-nutritious-milk-drink-lactogrow-original-imagf7ctqyfzsvvv.jpeg?q=70
580,DAJETHEKGGMMV2KT, Paper boat Juice - Orange, 73.0, 110.0, 1 L, 449.0, https://rukminim1.flixcart.com/image/280/280/klzhq4w0/drinks-juice/n/b/b/juice-orange-tetrapack-paper-boat-original-imagyzsaagkxpewu.jpeg?q=70
581,NDFFYM3GBNSWR4DK, Farmley Selecta Green Long Raisins, 202.0, 349.0, 500 g, 789.0, https://rukminim1.flixcart.com/image/280/280/kjiwfbk0-0/nut-dry-fruit/o/n/i/1-selecta-green-raisin-long-pouch-farmley-original-imafz2ttbcbcg5vd.jpeg?q=70
582,CHPFYHXP3UGKUUBH, MAKINO Chips, 105.0, 210.0, 3x100 g, 597.0, https://rukminim1.flixcart.com/image/280/280/kl5hh8w0/chips/h/u/e/300-nacho-chips-jalapeno-100-g-x-3-makino-original-imagyc3ynxgzgfhq.jpeg?q=70
583,CNDEGVN6CRA8NYYH, DOVE Intense Repair Conditioner, 161.0, 190.0, 175 ml, 773.0, https://rukminim1.flixcart.com/image/280/280/jrs3mvk0/conditioner/y/y/h/175-intense-repair-conditioner-dove-original-imafdgycz6gwuczx.jpeg?q=70
584,HAIFFYFPJ3GCWSAE, OM bhakti Pancha Deepa Oil, 98.0, 119.0, 500 ml, 558.0, https://rukminim1.flixcart.com/image/280/280/jc5458w0/havan-items/s/a/e/pancha-deepa-oil-om-bhakti-original-imaffy2rtesrhgef.jpeg?q=70
585,FLRF6YFKCZAHE7EE, Rajdhani Dalia Broken Wheat, 35.0, 39.0, 500 g, 770.0, https://rukminim1.flixcart.com/image/280/280/ju04akw0/flour/7/e/e/500-dalia-broken-wheat-rajdhani-original-imaff8avuax5pn8e.jpeg?q=70
586,TPSEVXK2MZNTHQUZ, PATANJALI Dant Kanti Medicated Oral Gel Toothpaste, 45.0, 45.0, 100 g, 269.0, https://rukminim1.flixcart.com/image/280/280/jpinjbk0/toothpaste/q/u/z/100-dant-kanti-medicated-patanjali-original-imafbqwdxfhmzsmr.jpeg?q=70
587,SMPD9FYFVANHUAV8, DOVE Hair Fall Rescue Shampoo, 242.0, 255.0, 340 ml, 131.0, https://rukminim1.flixcart.com/image/280/280/jjd6aa80/shampoo/a/v/8/340-hair-fall-rescue-shampoo-dove-original-imaez6hvxrf886wm.jpeg?q=70
588,HWSETCJ8QECXZZRW, DETTOL Instant , Original Hand Sanitizer Bottle, 25.0, 25.0, 0.05 L, 794.0
589,CHPET827JVSBHCG9, Pringles Original Potato Chips, 89.0, 99.0, 107 g, 741.0, https://rukminim1.flixcart.com/image/280/280/kjbr8280-0/chips/u/z/n/original-potato-pringles-original-imafyx4fzv5jt7zk.jpeg?q=70
590,HOLFZGZDRESSDUUW, NIHAR Naturals Shanti Amla Badam  Hair Oil, 136.0, 155.0, 500 ml, 139.0, https://rukminim1.flixcart.com/image/280/280/kiqbma80/hair-oil/u/u/w/500-naturals-shanti-amla-badam-hair-oil-nihar-original-imafygmft8g5heub.jpeg?q=70
591,ASLE8PZZD6CSETXF, NIVEA Sensitive Cooling After Shave Lotion, 242.0, 269.0, 100 ml, 629.0, https://rukminim1.flixcart.com/image/280/280/k6s82vk0/aftershave-lotion/t/x/f/100-sensitive-cooling-after-shave-lotion-nivea-men-original-imafp5s6jrcgjts2.jpeg?q=70
592,MDMEY99XHHG9BU6W, ENSURE Vanilla Flavour, 524.0, 565.0, 400 g, 456.0, https://rukminim1.flixcart.com/image/280/280/kc9eufk0/energy-sport-drink-mix/h/x/d/400-vanilla-ensure-original-imaftf5xfwrgsafc.jpeg?q=70
593,PSAEUD8KADJ67RMY, Sunfeast Treat Cheese Pasta, 21.0, 25.0, 65 g, 948.0, https://rukminim1.flixcart.com/image/280/280/ke0a7ww0/pasta/r/m/y/70-treat-cheese-instant-sunfeast-original-imafusgm9htdqf8w.jpeg?q=70
594,THBFPEUEC4YJFBQR, Colgate ZigZag Charcoal Medium Bristle Toothbrush Medium Toothbrush, 99.0, 99.0, Pack of 4, 812.0, https://rukminim1.flixcart.com/image/280/280/kfbfr0w0/toothbrush/b/q/r/zigzag-charcoal-medium-bristle-toothbrush-4-colgate-medium-original-imafvsnuyaquhhth.jpeg?q=70
595,IRPFN9FYZFFJRMRE, Hit Spray Flying Insect Killer 700ml, 306.0, 340.0, 700 ml, 801.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/m/r/e/700-spray-flying-insect-killer-700ml-1-hit-original-imafna2kjrszegdu.jpeg?q=70
596,CMFF788GZYYHHGRS, LuvIt Crazysmackers Assorted Lollipop, 54.0, 68.0, 96 g, 591.0, https://rukminim1.flixcart.com/image/280/280/kb1470w0/candy-mouth-freshener/g/r/s/96-crazysmackers-luvit-original-imafsgvjjacbymhz.jpeg?q=70
597,TPSETYD5VKCMNFU8, PEPSODENT Germicheck Healthy Fresh Toothpaste, 81.0, 90.0, 200 g, 982.0, https://rukminim1.flixcart.com/image/280/280/koixwnk0/toothpaste/s/u/n/germicheck-healthy-fresh-pepsodent-original-imag2yufpnegxmrq.jpeg?q=70
598,WFWFMHNJCQ6TZCKW, Dukes Waffy Strawberry Wafers, 53.0, 90.0, 2x75 g, 521.0, https://rukminim1.flixcart.com/image/280/280/k4n2avk0/wafer-waffle/c/k/w/150-waffy-strawberry-wafers-wafers-dukes-original-imafngfq3zhnahj6.jpeg?q=70
599,SHRFA9CKQGD7DEZA, GILLETTE Venus Hair Removal Razor for Women, 229.0, 249.0, 1 Units , 328.0, https://rukminim1.flixcart.com/image/280/280/jnyxd3k0/shaving-razor/e/z/a/venus-hair-removal-razor-for-women-1-gillette-original-imafaj3gjphuhscm.jpeg?q=70
600,SPPERYK9JZMJ8P6P, Whisper Ultra Soft XL Wings Sanitary Pad, 140.0, 140.0, 15 Units, 760.0, https://rukminim1.flixcart.com/image/280/280/kcc9q4w0/sanitary-pad-pantyliner/p/6/p/ultra-soft-xl-wings-xl-15-sanitary-pad-whisper-original-imafthtg4av8hjfa.jpeg?q=70
601,CHPFG2BQVGXHHYGP, Bingo Cream and Onion Potato Chips, 40.0, 50.0, 130 g, 387.0, https://rukminim1.flixcart.com/image/280/280/jzblaq80/chips/y/g/p/130-cream-and-onion-bingo-original-imafjcvhhrdzxxdf.jpeg?q=70
602,DAJEUARYGKJXUNF4, Real Activ 100% Mixed Fruit Juice, 108.0, 135.0, 1 L, 313.0, https://rukminim1.flixcart.com/image/280/280/kf1fo280/drinks-juice/n/f/4/1-activ-100-mixed-fruit-juice-tetrapack-real-original-imafvhagzh44wrfh.jpeg?q=70
603,DAJETHEKSTZQFBNJ, Paper boat Juice - Aamras, 80.0, 120.0, 1 L, 616.0, https://rukminim1.flixcart.com/image/280/280/klzhq4w0/drinks-juice/l/0/q/juice-aamras-tetrapack-paper-boat-original-imagyzs9hkzfgqgz.jpeg?q=70
604,SCREUJMANPSPAMXF, GILLETTE Regular Pre Shave Cream, 67.0, 75.0, 70 g, 794.0, https://rukminim1.flixcart.com/image/280/280/j3xbzww0/shaving-cream/m/x/f/70-regular-shave-cream-gillette-original-imaeuyybzxuagqyn.jpeg?q=70
605,PSLEP45QQXAK4DFH, Protinex Vanilla Delight, 489.0, 550.0, 400 g, 138.0, https://rukminim1.flixcart.com/image/280/280/kgzg8sw0/milk-drink-mix/k/x/2/250-vanilla-delight-tin-protinex-original-imafx3z3xr7yzhjk.jpeg?q=70
606,FRYEUBYFEHURHZZX, MOTHER'S RECIPE Appalam 100 g, 40.0, 50.0, 100 g, 309.0, https://rukminim1.flixcart.com/image/280/280/kiqbma80-0/fryum-papad/q/e/o/appalam-plain-papad-mother-s-recipe-original-imafyg4behqggtem.jpeg?q=70
607,TCNFMGJFXZNDRQZW, Sani Fresh Ultra Shine Liquid Toilet Cleaner, 115.0, 154.0, 2x0.5 L, 990.0, https://rukminim1.flixcart.com/image/280/280/k6ci8i80/toilet-cleaner/q/z/w/na-1-ultrashine-1l-500-500-toilet-cleaner-1-5x-extra-strong-original-imafzthn2xchp8ag.jpeg?q=70
608,DAJEVXNBQZYBGZTE, PATANJALI Amla Juice, 130.0, 130.0, 1 L, 120.0, https://rukminim1.flixcart.com/image/280/280/k91o6fk0/drinks-juice/y/z/w/500-amla-juice-plastic-bottle-patanjali-original-imafqxhbakgtunjg.jpeg?q=70
609,AFSFRHDP2P6V6NXW, Flipkart Supermart Kitchen Essentials Aluminium Foil, 165.0, 165.0, 2x9 m, 133.0, https://rukminim1.flixcart.com/image/280/280/knyxqq80/foil-shrinkwrap/u/k/t/aluminium-foil-flipkart-supermart-kitchen-essentials-original-imag2j8e6qejgtpf.jpeg?q=70
610,MLKEW9WC5RGTGPYZ, Nescafe Intense Cafe, 30.0, 35.0, 180 ml, 138.0, https://rukminim1.flixcart.com/image/280/280/jsaocy80/milk/p/y/z/180-tetrapack-flavored-nescafe-original-imafdwgjppkgdghy.jpeg?q=70
611,RYMETDKAGDYK3FJE, MTR Rice Idli Ready Mix 500 g, 110.0, 125.0, 500 g, 551.0, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-mix/f/j/e/500-instant-rice-idli-mix-breakfast-mix-mtr-foods-original-imaeup7hzhnvpkxu.jpeg?q=70
612,MSCFUMVRZA8XEJHD, Glow & Lovely Natural Glow, 138.0, 138.0, 50 g, 433.0, https://rukminim1.flixcart.com/image/280/280/kgiaykw0/fairness/j/h/d/50-natural-face-cream-ayurvedic-care-glow-lovely-original-imafwqg5pkqbfj3q.jpeg?q=70
613,CKBEUD5T4KSDGGTU, UNIBIC Milk Cookies, 40.0, 40.0, 100 g, 239.0, https://rukminim1.flixcart.com/image/280/280/jql8fbk0/cookie-biscuit/g/t/u/100-milk-cookies-unibic-original-imafckhdfdvgbpfg.jpeg?q=70
614,CKBET6WUWHZBFRAT, BRITANNIA NutriChoice Sugar free Cream Cracker, 15.0, 15.0, 100 g, 190.0, https://rukminim1.flixcart.com/image/280/280/k8j3gcw0/cookie-biscuit/r/a/t/100-nutri-choice-cracker-britannia-original-imafqgw9yb3mczf8.jpeg?q=70
615,NDLEX3U5SPXSPPWN, Maggi Nutri-licious Oats Masala Instant Noodles Vegetarian, 28.0, 28.0, 72.5 g, 329.0, https://rukminim1.flixcart.com/image/280/280/klwmufk0/noodle/q/a/5/nutri-licious-oats-masala-instant-noodles-maggi-original-imagyx65ssgwzmrj.jpeg?q=70
616,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 229.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
617,PLSF6Y2DF9HQG5AP, Rajdhani Chana Dal (Split), 118.0, 150.0, 1 kg, 933.0, https://rukminim1.flixcart.com/image/280/280/ju04akw0/pulses/5/a/p/1-chana-dal-chana-dal-rajdhani-original-imaff8awffrzzeux.jpeg?q=70
618,CNDEZGYFYV7TGW3E, SUNSILK Lusciously Thick & Long Nourishing Conditioner, 119.0, 140.0, 180 ml, 875.0, https://rukminim1.flixcart.com/image/280/280/jk8lz0w0/conditioner/w/3/e/180-lusciously-thick-long-nourishing-conditioner-sunsilk-original-imaf7mwbksghzvwq.jpeg?q=70
619,PLSFX3HAKHTYXNKS, Flipkart Supermart Classic Moong Dal (Whole), 64.0, 140.0, 500 g, 846.0, https://rukminim1.flixcart.com/image/280/280/kmns7m80/pulses/c/q/s/500-sabut-moong-dal-flipkart-supermart-classic-original-imagfg9f9c66ua4z.jpeg?q=70
620,SMPFRZXZZSGBFCHR, SUNSILK Stunning Black Shine, 469.0, 469.0, 1 L, 893.0, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/shampoo/c/x/u/stunning-black-shine-sunsilk-original-imagfh8hfvmhfzkv.jpeg?q=70
621,MLKFBPKFE6Z6YF7N, BRITANNIA Winkin Cow Flavoured Milk, 23.0, 35.0, 180 ml, 923.0, https://rukminim1.flixcart.com/image/280/280/k8j3gcw0/milk/f/7/n/180-tetrapack-flavored-britannia-original-imafqgw9qy7h7eqx.jpeg?q=70
622,SCMEXBGH6W9HTZYV, Flipkart Supermart Select Khus Khus Posta Dana, 219.0, 250.0, 100 g, 968.0, https://rukminim1.flixcart.com/image/280/280/k6jnfrk0/spice-masala/z/y/v/100-khus-khus-posta-dana-pouch-flipkart-supermart-select-whole-original-imafzzg4fzxwjra9.jpeg?q=70
623,SNSEYMMGVZCWZ9XJ, Too Yumm! Sour Cream and Onion Veggie Stix, 18.0, 20.0, 52 g, 372.0, https://rukminim1.flixcart.com/image/280/280/k4n2avk0/snack-savourie/9/x/j/52-sour-cream-and-onion-veggie-stix-vacuum-pack-too-yumm-original-imafnhrmjhsahgmg.jpeg?q=70
624,DEOEUAU3VFZHHPWF, Yardley London Gold Deodorant Spray  -  For Men, 159.0, 199.0, 150 ml, 258.0, https://rukminim1.flixcart.com/image/280/280/joen7gw0/deodorant/p/w/f/150-gold-body-spray-yardley-london-men-original-imafavgn9azehjqx.jpeg?q=70
625,DAJEUARYGQWAFPFT, Real Fruit Juice - Cranberry, 103.0, 115.0, 1 L, 553.0, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/p/f/t/1-fruit-juice-cranberry-tetrapack-real-original-imafszzpuuzzan9z.jpeg?q=70
626,PCPETZTZVGV4UJ4E, ACT II Party Pack Classic Salted Popcorn, 40.0, 45.0, 120 g, 790.0, https://rukminim1.flixcart.com/image/280/280/knan98w0/popcorn/r/u/n/party-pack-microwave-act-ii-original-imag2y6thahfzcxj.jpeg?q=70
627,SOUEUHR2QKUBXQKQ, Ching's Secret Tomato Soup, 38.0, 55.0, 55 g, 1000.0, https://rukminim1.flixcart.com/image/280/280/kjkbv680/soup/q/k/q/55-tomato-soup-tomato-ching-s-secret-original-imafz3uyhkub344e.jpeg?q=70
628,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 297.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
629,CHPEUHZABRZHEGCN, Dukes Sour Cream & Onion Nibbles, 37.0, 50.0, 150 g, 864.0, https://rukminim1.flixcart.com/image/280/280/jhavdzk0/cookie-biscuit/g/c/n/200-sour-cream-onion-nibbles-dukes-original-imaf5cjuhuzuhgyz.jpeg?q=70
630,CKBEUC5CKFTBXHMT, Sunfeast Marie Light Oat Biscuits, 15.0, 15.0, 120 g, 702.0, https://rukminim1.flixcart.com/image/280/280/j65cnm80/cookie-biscuit/h/m/t/120-marie-light-oat-biscuits-sunfeast-original-imaewzgxukkgy8gg.jpeg?q=70
631,SCMEXBGHGMRPFNHY, Flipkart Supermart Select Saunf Green, 41.0, 50.0, 100 g, 474.0, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/spice-masala/n/h/y/100-saunf-green-pouch-flipkart-supermart-select-whole-original-imafps7vbgye2ss9.jpeg?q=70
632,SMPD9FYFA5QGANXK, DOVE Dryness Care Shampoo, 242.0, 255.0, 340 ml, 478.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/shampoo/t/l/d/340-dryness-care-shampoo-dove-original-imagfqdrzndwbjcg.jpeg?q=70
633,NDFFXVCAUG4NMEZU, Farmley Premium California Roasted & Salted Pistachios, 270.0, 410.0, 200 g, 104.0, https://rukminim1.flixcart.com/image/280/280/khz693k0-0/nut-dry-fruit/g/m/q/200-premium-california-roasted-salted-pistachios-pouch-farmley-original-imafxvc76uhat8h5.jpeg?q=70
634,NDLEZ6KZERWZGUTF, TOP RAMEN Masala Instant Noodles Vegetarian, 80.0, 91.0, 560 g, 560.0, https://rukminim1.flixcart.com/image/280/280/jrtj2q80/noodle/u/t/f/560-yummy-masala-instant-noodles-top-ramen-original-imafdj2v6xpfazgn.jpeg?q=70
635,CKBFC5YVYYXHZTHN, Dukes Digestive Biscuits, 50.0, 50.0, 2x100 g, 186.0, https://rukminim1.flixcart.com/image/280/280/jsj90280/cookie-biscuit/t/h/n/200-digestive-combo-dukes-original-imafe3e7ahvgdmrj.jpeg?q=70
636,BCRFST2NGDMVVRXY, LIZOL DOUBLE Concentrate Disinfectant Surface Cleaner Citrus, 243.0, 325.0, 900 ml, 299.0, https://rukminim1.flixcart.com/image/280/280/kfcv6vk0/bathroom-floor-cleaner/r/x/y/citrus-900-double-concentrate-bottle-lizol-original-imafvu62yapzc8hq.jpeg?q=70
637,SOPF7UKHJSTGXCGH, JOHNSON'S Baby Soap, 183.0, 195.0, 3x100 g, 169.0, https://rukminim1.flixcart.com/image/280/280/khuvxjk0/soap/c/g/h/3-300-baby-soap-johnson-s-original-imafxsyvhtj5ddg2.jpeg?q=70
638,JASFDNEEAXGDBMJZ, FUN FOODS Peanut Butter Crunchy 925 g, 255.0, 284.0, 925 g, 789.0, https://rukminim1.flixcart.com/image/280/280/kdxfc7k0/jam-spread/m/j/z/925-peanut-butter-crunchy-plastic-bottle-nut-butter-fun-foods-original-imafuqftszqvhewm.jpeg?q=70
639,CHNETZUXU72MZAXJ, Dabur Chyawanprakash Sugarfree, 196.0, 205.0, 500 g, 798.0, https://rukminim1.flixcart.com/image/280/280/kk4c13k0/ayurvedic/b/4/w/chyawanprakash-sugarfree-dabur-original-imafzjfcr9s34bg4.jpeg?q=70
640,SMPDG2WF7GHZA3ZZ, DOVE Daily Shine Shampoo, 242.0, 255.0, 340 ml, 222.0, https://rukminim1.flixcart.com/image/280/280/jesunbk0/shampoo/3/z/z/340-daily-shine-shampoo-dove-original-imaez6hvhtq4bcgw.jpeg?q=70
641,SOPEU6NPAC2YBQVC, LIFEBUOY Lemon Fresh Soap, 96.0, 96.0, 3x125 g, 397.0, https://rukminim1.flixcart.com/image/280/280/kobspe80/soap/5/p/3/3-375-lemon-fresh-soap-lifebuoy-original-imag2ta98aqztntp.jpeg?q=70
642,NDLFXRWHQHDMBNBP, Maggi Special Masala Instant Noodles Vegetarian, 58.0, 58.0, 280 g, 784.0, https://rukminim1.flixcart.com/image/280/280/ko0d6kw0/noodle/e/f/k/special-masala-instant-noodles-maggi-original-imag2kfkaz8yusyz.jpeg?q=70
643,JASFDF3R3HVYHUZ6, Nutralite Eggless Mayonnaise 275 g, 63.0, 85.0, 275 g, 738.0, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/jam-spread/u/z/6/275-eggless-mayonnaise-plastic-bottle-mayonnaise-nutralite-original-imafrtp6htx7pckp.jpeg?q=70
644,SMPD9FYFVANHUAV8, DOVE Hair Fall Rescue Shampoo, 242.0, 255.0, 340 ml, 153.0, https://rukminim1.flixcart.com/image/280/280/jjd6aa80/shampoo/a/v/8/340-hair-fall-rescue-shampoo-dove-original-imaez6hvxrf886wm.jpeg?q=70
645,ACCEUJSTP25VGBF5, EVEREADY Give Me Red AAA  Battery, 150.0, 150.0, Pack of 10, 939.0, https://rukminim1.flixcart.com/image/280/280/ja48osw0-1/battery/carbon-zinc/b/f/5/eveready-carbon-zinc-1012-aaa-original-imaezrqw7gbyn32n.jpeg?q=70
646,RICETGSPBEJJ6ZSM, KOHINOOR Charminar Everyday Basmati Rice (Medium Grain), 309.0, 445.0, 5 kg, 634.0, https://rukminim1.flixcart.com/image/280/280/k9bo9e80/rice/z/s/m/5-white-charminar-everyday-plain-rice-bag-kohinoor-original-imafr5fgpusj2wpe.jpeg?q=70
647,DAJEVXNB6MTNMHPM, PATANJALI Aloe Vera Juice with Fiber, 200.0, 200.0, 1 L, 133.0, https://rukminim1.flixcart.com/image/280/280/j8osu4w0/drinks-juice/h/p/m/1-aloe-vera-juice-with-fiber-plastic-bottle-patanjali-original-imaeymvexsgekgns.jpeg?q=70
648,SMPFYG2TYVHGJZB2, HEAD & SHOULDERS Smooth & Silky Shampoo, 533.0, 650.0, 1 L, 781.0, https://rukminim1.flixcart.com/image/280/280/kd1zngw0/shampoo/5/t/h/650-head-shoulders-smooth-and-silky-anti-dandruff-shampoo-650ml-original-imafuffqsbz82fm8.jpeg?q=70
649,HWSF9Z35JGBYJZK3, Savlon Moisture Shield Hand Wash Pouch, 99.0, 99.0, 0.75 L, 816.0, https://rukminim1.flixcart.com/image/280/280/jnw2he80/hand-wash-sanitizer/z/k/3/750-moisture-shield-pouch-savlon-original-imafah553zeurb4n.jpeg?q=70
650,CKBEUARSF4EKDX2U, Lotte Chocopie, 120.0, 140.0, 300 g, 771.0, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/cookie-biscuit/x/2/u/300-chocopie-lotte-original-imafszstz3v3hu6a.jpeg?q=70
651,SNSF5GDQZD5F4WRG, PARLE Namkeen Hot n Spicy Mixture, 84.0, 84.0, 360 g, 182.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/snack-savourie/w/r/g/360-namkeen-hot-n-spicy-mixture-pouch-parle-original-imafxk7fy7gphjvm.jpeg?q=70
652,MSCFUMVY374HQGGJ, Glow & Lovely Advanced Multi Vitamin, 213.0, 213.0, 110 g, 817.0, https://rukminim1.flixcart.com/image/280/280/kg9qbgw0/moisturizer-cream/g/g/j/110-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwjmahqzgkrta.jpeg?q=70
653,TPSDAG5YZGW5GUN6, Colgate Maxfresh Red Gel Toothpaste, 99.0, 99.0, 150 g, 745.0, https://rukminim1.flixcart.com/image/280/280/j9d3bm80/toothpaste/u/n/6/150-max-fresh-red-gel-colgate-original-imaez3ccfqreshgf.jpeg?q=70
654,RICETDHJQVC5PJNP, Fortune Biryani Special Basmati Rice (Long Grain), 549.0, 875.0, 5 kg, 250.0, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/rice/j/n/p/5-white-biryani-special-basmati-rice-bag-fortune-original-imafphkjjfzwkajn.jpeg?q=70
655,KRKFUTF4JMGSQBWA, MACARIZE Ergonomic Modern Space Master Kitchen Corner Sink Dish Drainer Kitchen Rack, 67.0, 999.0, Plastic, 169.0, https://rukminim1.flixcart.com/image/280/280/kh3qkcw0/kitchen-rack/b/w/a/modern-corner-sink-green-macarize-original-imafx6zawrtezczj.jpeg?q=70
656,SMPEPGKYW9GZWYVT, Clinic Plus Strong & Thick Health Shampoo, 179.0, 189.0, 340 ml, 363.0, https://rukminim1.flixcart.com/image/280/280/jepzrm80/shampoo/y/v/t/340-strong-thick-health-shampoo-clinic-plus-original-imaf3chzdyutrjhs.jpeg?q=70
657,NDFEX88DT7TSPH2T, Flipkart Supermart Select Figs, 183.0, 349.0, 100 g, 194.0, https://rukminim1.flixcart.com/image/280/280/k7jdg280/nut-dry-fruit/c/d/z/200-na-pouch-flipkart-supermart-select-original-imafpr5zsjxzz8e8.jpeg?q=70
658,DEOEDHMPGGCH3XDX, Spinz Exotic Deodorant Spray  -  For Women, 95.0, 190.0, 150 ml, 323.0, https://rukminim1.flixcart.com/image/280/280/jyt0knk0/deodorant/x/d/x/150-exotic-deodorant-spray-spinz-women-original-imafgwh8aw9ndjza.jpeg?q=70
659,MSCFPNZFFZYZZXYG, BOROPLUS 100% Organic Aloe Vera Gel, 76.0, 95.0, 150 ml, 277.0, https://rukminim1.flixcart.com/image/280/280/k9d3p8w0/moisturizer-cream/x/y/g/150-aloe-vera-gel-boroplus-gel-original-imafr656ch94kgkf.jpeg?q=70
660,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 791.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
661,DAJEUHCZMQMRY2TF, Tropicana Cranberry Delight Fruit Beverage, 99.0, 110.0, 1 L, 823.0, https://rukminim1.flixcart.com/image/280/280/jerf7gw0/drinks-juice/2/t/f/1-cranberry-delight-fruit-beverage-tetrapack-tropicana-original-imaf3d9qyunwry25.jpeg?q=70
662,SAMFGWEAKZDQNDWE, Haldiram's Rasgulla Box, 210.0, 210.0, 1.25 kg, 969.0, https://rukminim1.flixcart.com/image/280/280/k0y6cnk0/sweet-mithai/d/w/e/1-25-rasgulla-rasgulla-haldiram-s-original-imafkmwbbvvbhgjq.jpeg?q=70
